id,loan_id,transfer_id,paid_at,amount,payment_channel
b13c5877-9dfa-3736-496e-58ac93ddaa2b,7eaa8c90-a393-2b5f-93d9-bc3d251981c5,TRX-2CACA66E,2026-06-02T08:23:37Z,177500.0,agent
d717d6ca-38f0-f518-bde7-9728878eb09b,7eaa8c90-a393-2b5f-93d9-bc3d251981c5,TRX-FC7C4810,2026-05-29T10:19:09Z,177500.0,virtual_account
05b8a03c-9dea-ea97-77cd-680d50907685,4e4616cb-aaf1-b904-a0e2-5eb1cd8c5d2a,TRX-D37774E8,2025-06-02T00:17:18Z,2060000.0,bank_transfer
127237bf-b0c9-8b43-22aa-6364e2bd6424,1a6f0aaf-7f18-2af5-56aa-73385be26c23,TRX-F6F2E1BD,2026-05-14T14:51:53Z,908333.33,bank_transfer
5c6f3c4d-1d60-3e5b-d1af-30dc5b692eed,1a6f0aaf-7f18-2af5-56aa-73385be26c23,TRX-BB392BA6,2026-05-17T20:31:41Z,908333.33,bank_transfer
bd958378-b5c5-85e4-c0f1-2efcf4df1a61,1a6f0aaf-7f18-2af5-56aa-73385be26c23,TRX-605AB028,2026-06-17T14:34:04Z,908333.34,agent
5969924a-7316-ef33-f225-20fa33806b5e,1d7e332d-d382-34b3-5948-062e93c0c59c,TRX-DCAB9382,2026-07-08T17:39:23Z,612000.0,bank_transfer
efbf6a29-2bbe-cf99-181f-c3d584075168,1d7e332d-d382-34b3-5948-062e93c0c59c,TRX-F1256D92,2026-07-10T09:02:24Z,918000.0,virtual_account
27e25530-225b-07d8-0bb4-142377325225,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-E437153A,2025-04-15T02:02:44Z,466666.67,bank_transfer
e22fa0d0-261e-30f3-73bc-2817cbd34dac,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-C65A7F22,2025-05-12T16:21:55Z,466666.67,agent
ecfc8f2d-6cf2-fb92-5001-7df85fd65f8c,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-188D5A4F,2025-06-12T13:33:32Z,466666.67,virtual_account
e3fa2298-7796-9f6a-54d8-a286323f8876,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-EE5E73EA,2025-07-19T16:09:54Z,466666.67,bank_transfer
24ec1207-18c7-392b-1781-cb451c14d590,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-47AF1C33,2025-08-12T10:12:07Z,466666.67,virtual_account
7974fb1d-c0b2-891b-2202-13c855248ff8,e35482b3-9b27-3a46-7478-103dec0d1801,TRX-170F3843,2025-09-12T12:23:57Z,466666.65,virtual_account
d1a0eaaa-f57c-a85b-b017-65b1b13a01d2,d9295f23-ed1c-cd98-34c7-2cf663f0fe7d,TRX-8AC9C6A3,2025-03-27T16:51:02Z,412000.0,bank_transfer
5e5aebed-6ac2-6e59-cfb6-e358a7eb8b2c,f33a199d-7510-32ee-838b-f0668fd121c1,TRX-60E44FF1,2026-08-14T01:03:13Z,1522500.0,bank_transfer
5afae190-a32e-597f-05b4-89e9531365ce,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-EC182033,2025-08-04T08:26:42Z,983333.33,bank_transfer
3cc0e60d-0111-58af-4f3e-04520bbe4f9e,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-C0E16EF7,2025-09-04T04:25:34Z,983333.33,bank_transfer
66f7d5be-5783-68a2-11bc-315bf4e471ad,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-9780ADE9,2025-10-07T20:55:54Z,983333.33,bank_transfer
14f3a2db-cff1-a287-4c46-73b4500326d5,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-51CE6767,2025-11-04T13:43:47Z,983333.33,bank_transfer
adca6e81-3050-8417-52b9-0f174eb7cd07,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-C3CCCE16,2025-12-04T17:20:39Z,983333.33,agent
88f966f3-81a8-c245-37a8-7c40015fa91c,be70ad09-8ac6-2488-3362-2e7cb386464e,TRX-FAEAE4C1,2026-01-04T03:29:12Z,983333.35,bank_transfer
62507143-a6d7-f205-af6c-6d07a56be1ec,8b734975-4057-7a0b-8e13-d45408ee9668,TRX-665A0731,2025-12-15T06:17:17Z,1522500.0,virtual_account
59c0e3d5-0438-2307-c399-dd6875731bc5,80eec329-b25a-d889-daa5-27f22861d33e,TRX-D9F1370C,2026-03-26T15:40:51Z,1741666.67,agent
88ff32c3-d3cb-7192-03c6-5e28e6e5ea37,80eec329-b25a-d889-daa5-27f22861d33e,TRX-72450448,2026-04-26T18:14:01Z,1741666.67,agent
2347e52a-21b2-e5f9-8d65-7db1f6716ffb,80eec329-b25a-d889-daa5-27f22861d33e,TRX-F84AE2BB,2026-05-26T07:54:52Z,1741666.66,virtual_account
4b126f45-12dd-b8ce-b979-b5395fd69a2e,dc276867-c0fe-3811-385c-820908c225b9,TRX-F11BDBD0,2025-12-03T01:21:35Z,816000.0,bank_transfer
5445b128-7f5a-6176-3277-12a85a690eeb,dc276867-c0fe-3811-385c-820908c225b9,TRX-257C280B,2025-12-05T03:55:30Z,1224000.0,agent
8fc0c744-497d-1862-c5f2-b6248f024324,9b1ef125-3ad1-2bf2-8259-def2b289ba34,TRX-FE451BD2,2026-02-14T14:09:21Z,1530000.0,virtual_account
60716aef-726d-75bc-2f5f-b4e11f039a7c,95cc6e91-e64a-eebf-1c1e-af82390448bd,TRX-B2CD84C2,2025-04-30T18:04:47Z,1030000.0,bank_transfer
60f11b85-f034-9118-7da4-f814c640ead5,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-88C2EA7A,2025-03-07T03:23:39Z,226666.67,bank_transfer
cbbccb4e-d4f0-1f3d-d386-645f792d8a07,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-CA06368C,2025-03-26T13:21:24Z,226666.67,agent
d33b17e2-eb0b-5349-1821-0a9cf6c01005,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-43D4DB64,2025-05-02T10:25:42Z,226666.67,bank_transfer
3809fc8e-9103-a601-f46c-a5cd23dab4ba,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-BE30408A,2025-05-26T08:54:54Z,226666.67,bank_transfer
47ce61b2-3c98-3dc0-c130-d7fb78122909,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-23A3C16A,2025-07-02T14:31:55Z,226666.67,bank_transfer
734ec183-eb8f-c13b-d75e-8dd317440bac,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-17C86283,2025-07-26T23:32:15Z,90666.67,bank_transfer
f5c7b59d-e6ef-22aa-1fc2-279abed85922,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-B6A10490,2025-07-31T04:43:26Z,136000.0,bank_transfer
4e5e59ff-3714-fb12-845c-940ff3722d8c,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-63AC43BF,2025-08-28T05:50:54Z,226666.67,virtual_account
3000e0cd-e5be-1b12-83f9-0ea3976344c0,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-29165D2D,2025-09-26T02:09:18Z,226666.67,agent
922237df-1184-76c1-920d-82b161b03f1b,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-19FC1AEB,2025-10-26T05:15:47Z,226666.67,bank_transfer
4a09c8f3-d731-0737-1a9b-4338ba65b967,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-9ED05687,2025-11-26T21:03:57Z,226666.67,bank_transfer
b5c22f2f-7c6a-ad3e-01a0-b85b78feefe3,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-03789C63,2025-12-26T05:57:41Z,226666.67,virtual_account
0f18f65d-6ab8-7ec9-30e1-a17f798cd5d3,600743b5-3b55-5f4c-da90-3fdc5b7ed273,TRX-30F6E4E7,2026-01-26T20:31:57Z,226666.63,bank_transfer
68f6ba26-a8b9-c3c8-cffd-a8b3de35760b,2f70119c-c809-47ae-e3b4-39a44b6356d3,TRX-E55F40C6,2026-08-12T05:16:26Z,1020000.0,agent
2c437afe-8e91-b0b6-fc38-4d44a92c8f8d,f93063d2-66b7-b17b-e568-ed950cd85b72,TRX-D6ADDC25,2026-01-20T16:34:33Z,883333.33,bank_transfer
eba839df-f3c8-d934-2b51-4c8656cfe101,f93063d2-66b7-b17b-e568-ed950cd85b72,TRX-B42C2410,2026-02-20T15:30:20Z,883333.33,agent
55e48139-2140-f46f-8f25-3c7e445ba586,f93063d2-66b7-b17b-e568-ed950cd85b72,TRX-4EC66D9A,2026-03-20T13:38:34Z,883333.34,bank_transfer
1ef17521-0b6e-e8a9-00f2-131db91721e8,ca02c40e-334d-10a2-eb29-f87ef845a979,TRX-A562EB57,2025-12-03T23:07:14Z,765000.0,bank_transfer
67d29adc-1bcc-36db-486c-a39e5b01b2fd,d95ebdb5-4ffe-1fdd-3679-2c894309ff1f,TRX-2DC0DCBC,2026-03-24T02:23:45Z,3583333.33,bank_transfer
7bd12b74-9abd-a134-a55a-f561e049c43c,d95ebdb5-4ffe-1fdd-3679-2c894309ff1f,TRX-A539A241,2026-04-14T20:13:16Z,3583333.33,agent
f943c52d-ae9a-189c-ec19-839d5bd85054,25efc288-89e9-553e-66da-0317f731870b,TRX-973C9157,2026-06-29T16:20:15Z,5750000.0,bank_transfer
59a22647-8779-eeac-6ac2-3bdf7eaed4d3,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-53E0D0BC,2025-08-05T11:46:18Z,958333.33,agent
227a7d7c-79cb-0eb0-0f82-82c307d04c73,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-452096D1,2025-09-05T03:32:43Z,958333.33,bank_transfer
fc77e659-ae17-eddb-4f6a-d8e54c94ed50,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-633C8951,2025-10-05T11:43:42Z,958333.33,bank_transfer
a467432d-71d0-09ca-cf75-c4b9d9303160,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-8E919B60,2025-11-05T09:40:02Z,958333.33,virtual_account
86cf1c38-70e0-50aa-d6e9-7b132e1eba28,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-0B00791A,2025-12-05T00:20:02Z,958333.33,bank_transfer
5818c4ab-6f9a-8710-1d11-aba5d1f26f4a,1445dddf-214f-edd9-fbbc-56dc63824c60,TRX-3DAD6A9B,2026-01-05T10:29:56Z,958333.35,bank_transfer
5f6de8e6-9236-f69a-7f4e-bc688cbaecd7,f212d94e-f6c4-a731-b8ab-d6d3890e1acb,TRX-9A0CC9FE,2025-09-07T07:03:58Z,5375000.0,virtual_account
152213e2-a6e2-a796-493c-1cd9546f0900,c74aac54-348c-7d66-e0e6-1c1d515f9de1,TRX-65E4061C,2026-08-11T15:27:46Z,2031250.0,bank_transfer
146890d3-92d0-dfee-4d9c-cfc9fecf7255,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-762C26F6,2026-02-06T07:47:45Z,1291666.67,agent
a73ba31a-f297-5aba-dd19-300f19ce93a8,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-6F67E239,2026-03-05T04:28:28Z,1291666.67,virtual_account
50e9ddb5-3f87-07d3-d86c-fa135ff17cb6,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-7B464D62,2026-04-05T13:55:11Z,1291666.67,agent
115329a6-e96f-8abc-03bf-a3c6a9809de8,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-54B676AC,2026-05-06T13:28:42Z,1291666.67,virtual_account
c1b7d3cc-f3fc-a18c-ad81-ad40fe16e499,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-1B98A200,2026-06-06T23:57:44Z,1291666.67,bank_transfer
e56f7274-326b-f855-1995-6c80abb8502c,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-6D42FDA0,2026-07-07T14:50:59Z,1291666.67,bank_transfer
54746f6a-0153-f2c4-8d75-129cabe24b1b,fc80d49b-effd-6c64-9aab-eb9cd77b369f,TRX-AF05A61C,2026-08-05T01:48:45Z,1291666.67,virtual_account
8e9ab6b8-c6af-c8ae-12bd-73b1c30d6fe6,0f9971a6-5635-0644-4b03-cf60ffe5f239,TRX-79BA2D58,2025-08-19T04:46:32Z,913500.0,bank_transfer
a3d576ab-d5fd-7596-f269-23bd5457f3e4,60306143-5dd8-463a-d3b4-977ad1f478c4,TRX-9AB6A3F1,2025-11-21T04:25:57Z,3583333.33,virtual_account
cc91ae3d-0435-667b-5c4c-98320d2b1dfc,60306143-5dd8-463a-d3b4-977ad1f478c4,TRX-DDE49ACA,2025-12-21T00:30:21Z,3583333.33,virtual_account
a7d4bab8-145e-0999-c32b-c1db34843e43,60306143-5dd8-463a-d3b4-977ad1f478c4,TRX-F1CD9F1A,2026-01-21T06:55:08Z,3583333.34,agent
26db1e17-88d8-fc16-70dd-6573eaed8447,a9bcb2ff-74ed-5122-f430-c2b1b7a24d19,TRX-A3C67DAB,2026-05-05T15:09:26Z,2124000.0,virtual_account
de5ea39a-73ae-7688-cd48-4b6f9adc13fe,ff7c3c9c-1a47-1a75-7a68-eba7a3914ab2,TRX-8E1356AC,2025-09-22T02:54:03Z,507500.0,bank_transfer
3d1f52cb-8711-8efc-b178-5b416ea2a8a4,537c9145-c0b3-91bd-6622-5e8d3c0a42ef,TRX-5255B110,2026-01-22T10:48:52Z,3533333.33,virtual_account
78b5a4d2-2a93-5c7e-0ed9-5f2e07aec035,537c9145-c0b3-91bd-6622-5e8d3c0a42ef,TRX-221B7777,2026-02-22T21:48:08Z,3533333.33,virtual_account
df13941b-9880-d2ed-80ca-c4e1707d237b,537c9145-c0b3-91bd-6622-5e8d3c0a42ef,TRX-AD312D47,2026-03-22T17:35:16Z,3533333.34,bank_transfer
ae555cbd-a6d0-b331-35d5-a8cae485fa05,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-5892024A,2025-10-02T14:00:12Z,3687500.0,bank_transfer
28975313-3fa5-e79b-05e2-aaa9dda6aaa2,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-16033016,2025-11-03T09:07:53Z,3687500.0,bank_transfer
8ea58955-0aaa-fbda-271a-8eebe22b49a2,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-AF429661,2025-12-04T20:31:04Z,3687500.0,virtual_account
70ef1cdb-d3c3-2263-0e56-ea9e1f4ac4d5,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-1F7884A5,2026-01-04T21:44:20Z,3687500.0,virtual_account
08d15a18-1857-7f58-5537-b41949dae34d,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-8319D742,2026-02-04T10:20:36Z,3687500.0,bank_transfer
a5a97bb2-a388-244d-67e0-656733747672,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-27D620AA,2026-03-03T03:24:52Z,3687500.0,virtual_account
d49a3cce-739e-ab23-8944-3f62ba0b8559,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-DA52569F,2026-04-04T14:28:28Z,3687500.0,bank_transfer
6b9e1ffb-0cee-57a9-7f92-df9e96808745,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-E5E32701,2026-05-04T02:35:21Z,3687500.0,virtual_account
130c1513-d750-9705-8cdd-c257b3bafdd1,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-B527683A,2026-06-04T13:39:44Z,3687500.0,agent
439113f7-f280-da6f-8999-1c673306e267,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-750C7721,2026-07-02T20:09:32Z,3687500.0,virtual_account
29eff79a-efc8-ae5a-104a-a883025de789,07f021b1-b583-8561-74c6-a2a5fdf0b40e,TRX-C3AED533,2026-08-04T15:57:07Z,3687500.0,virtual_account
137e0d4e-b9e0-e809-97dc-9fa722366788,46dffc77-6bf0-1ff3-b12b-c9273f1f8375,TRX-5AEC30FD,2025-07-03T15:23:33Z,517500.0,virtual_account
31d088dc-818c-5e82-331c-5c55c54ec02a,04ed7774-28ba-169e-3297-dee041d66eff,TRX-0FD73609,2026-04-08T06:19:26Z,2240000.0,virtual_account
613b904e-8054-b0db-24bb-988924d536c5,9911cf28-cea0-245e-10bb-54e4860389d4,TRX-60C96548,2025-08-03T10:07:55Z,615000.0,virtual_account
3249cddc-b41a-39d7-a9cf-2e5b4e4b743c,f9d0fe65-a48f-c5d4-86ab-109708848c0e,TRX-D29AC7C6,2025-03-19T05:42:23Z,1791666.67,bank_transfer
52f78bb4-7357-5c7d-ff39-6985d42f424c,f9d0fe65-a48f-c5d4-86ab-109708848c0e,TRX-03B6177A,2025-04-19T22:21:28Z,1791666.67,bank_transfer
8b73000d-0203-0a76-d29f-f5032e86d266,f9d0fe65-a48f-c5d4-86ab-109708848c0e,TRX-236CD113,2025-05-19T22:24:01Z,1791666.66,agent
dc7875ff-ab5e-8dbb-05eb-49e2a3400820,8e21c85b-be3e-081b-9a18-833e7c49ecf3,TRX-CF61A4F3,2026-05-24T18:50:04Z,3533333.33,agent
dede3711-07a5-e38e-acc8-da50699a0f25,8e21c85b-be3e-081b-9a18-833e7c49ecf3,TRX-32A841CF,2026-06-23T20:47:08Z,3533333.33,bank_transfer
16ff403d-a3c8-b3a1-fd41-663e5ad0aafc,8e21c85b-be3e-081b-9a18-833e7c49ecf3,TRX-8A117C4A,2026-07-22T15:32:05Z,3533333.34,bank_transfer
11ddadc2-5592-640d-a468-ae391c8975fa,b610cacf-c34c-6bd5-df7f-beb47d44fe8a,TRX-BE25AB59,2026-05-08T00:51:19Z,530000.0,agent
6b5920a0-dc43-2050-bd8b-ba118972d6f0,b610cacf-c34c-6bd5-df7f-beb47d44fe8a,TRX-B476ACEE,2026-06-08T06:05:55Z,530000.0,virtual_account
cfcc1ce0-d1b6-ffea-ed03-c7ea93d6c9ad,b610cacf-c34c-6bd5-df7f-beb47d44fe8a,TRX-5FEB243C,2026-07-08T15:29:37Z,530000.0,agent
b49bc979-904d-7dff-8276-b57e5661d1fb,fd933225-d3e2-0589-2171-6238a515768c,TRX-FF053722,2026-01-18T20:08:07Z,1624000.0,bank_transfer
99106fb5-7280-a71b-8e09-e6e42d171cf4,e8d4c6cf-c846-e709-d6ed-d8355862162d,TRX-16C54A9C,2025-10-19T19:04:39Z,1230000.0,virtual_account
f3fe7a36-c213-1dc7-c852-b6f28efb6b8e,529bfc8d-bd28-72f6-1eb7-a2a4b5e2c961,TRX-3E39DC78,2026-07-31T05:32:12Z,575000.0,bank_transfer
35462ed7-3e6d-159c-d0c6-5d3982b4ca26,f8ebf336-5888-4567-38be-b6b3e971d13d,TRX-134099D1,2026-01-17T14:14:51Z,1015000.0,virtual_account
4aa47b45-bb9a-cdec-a677-a87b3c04dada,2b4a1ea5-8772-2dc6-4fc2-e33219e12f86,TRX-E939677C,2025-09-28T12:16:53Z,2040000.0,agent
8dacce20-4832-76d9-3124-5dd45441585b,46abff09-b66e-14aa-ec65-1d5bdb48f52e,TRX-D9E87494,2025-05-29T00:29:49Z,510000.0,agent
4753285f-03ef-0949-0cf7-97d6a534be67,584abd55-e575-b5d6-a10f-ffe60a76e21b,TRX-3B7F0156,2026-02-11T23:06:33Z,515000.0,bank_transfer
27dc095a-86f2-d767-e52f-993f59770bb6,281c1541-65c7-541b-2157-562e7ae28307,TRX-CFC0731A,2025-04-04T15:43:58Z,3483333.33,bank_transfer
eb955e16-53e0-3209-66a8-cd8faf9fd16b,281c1541-65c7-541b-2157-562e7ae28307,TRX-6FF56816,2025-05-03T09:20:02Z,3483333.33,virtual_account
fadcf255-583b-e8c3-b37a-be94a13cd698,af19bbbd-5326-8fc6-fc2c-63413fdf98be,TRX-DB479CBA,2025-07-18T03:36:42Z,408000.0,agent
cd2ccf48-bb8c-c061-2a4b-3ecb05ef95e8,af19bbbd-5326-8fc6-fc2c-63413fdf98be,TRX-F222AA3B,2025-07-21T17:49:01Z,612000.0,bank_transfer
418ab028-1ff6-b6b9-6273-8cbdbf1d953b,5be3c7f1-b683-4d45-fc7a-135bddf23d30,TRX-7EC78260,2025-12-21T06:04:59Z,933333.33,bank_transfer
278087fe-5603-3a70-f2be-25603208f134,6de23a07-d6f2-19d3-d13a-d3736b0fc4e8,TRX-432F733F,2025-05-14T05:44:08Z,530000.0,virtual_account
7285debd-4967-92c4-48df-66bf9c79ab15,6de23a07-d6f2-19d3-d13a-d3736b0fc4e8,TRX-4B02E0D9,2025-06-14T09:17:05Z,530000.0,virtual_account
39bafaca-5ec2-709e-16e4-685b0a7a5c69,6de23a07-d6f2-19d3-d13a-d3736b0fc4e8,TRX-82568FBA,2025-07-14T12:17:59Z,530000.0,bank_transfer
4b7c5d54-18be-0c0d-5bbe-dfc487f0c5fe,c2541af1-3fbe-80ff-884b-46fbe48359c5,TRX-4B48F032,2026-07-25T00:01:04Z,1635000.0,agent
e49108b7-f152-f019-f127-e5e05155b250,fbf74d81-ab2d-fb69-278d-8300c9eccb8c,TRX-0EC1DFEB,2025-12-19T10:00:34Z,512500.0,agent
176127d4-7542-00d8-74ee-0f406ced4d05,d9a52f31-21fb-de4e-ae2a-7017c33dc887,TRX-1D2F69FD,2026-06-17T03:58:49Z,1015000.0,agent
136e1384-288a-95fa-ddd9-c68c8af69503,2a77b0e6-e63d-25bb-9d78-f379b4d62abd,TRX-8A4E39F7,2025-10-21T01:54:42Z,1035000.0,agent
505935e7-9a9f-64e5-f981-311141534314,f199bca1-d899-9948-b0e0-a13e3028cfb2,TRX-78D85E3E,2026-07-19T18:45:21Z,403333.33,agent
fc2c654b-1d89-9b70-712a-d4cf31245487,f199bca1-d899-9948-b0e0-a13e3028cfb2,TRX-6E8814BB,2026-08-21T15:28:26Z,403333.33,virtual_account
79f5f38c-87cb-2d8e-bee2-3a31818419cd,b087bca0-a62e-dd24-f5be-eddc1a43723e,TRX-75256750,2025-08-05T22:44:24Z,1020000.0,bank_transfer
77863387-ee7a-86f7-91e5-3dbdcb195fd2,c6650bff-36ed-32af-9980-4a809e4b955f,TRX-58EFCBF0,2025-12-24T10:04:54Z,21500000.0,bank_transfer
4d713727-8857-f97d-7745-e9d84ed0296b,e0b08a09-b078-e12a-9dba-f01104690d7a,TRX-7917D529,2025-02-21T20:11:58Z,348333.33,virtual_account
e7cddadd-45e4-9277-00b1-26ba835c81fb,e0b08a09-b078-e12a-9dba-f01104690d7a,TRX-99B73669,2025-03-02T11:19:30Z,522500.0,virtual_account
63cb1b77-d131-f663-0177-90859a5496cf,e0b08a09-b078-e12a-9dba-f01104690d7a,TRX-31146AA9,2025-03-21T01:00:48Z,870833.33,virtual_account
48e203a4-0a48-6a0d-75a1-f504f54684ef,e0b08a09-b078-e12a-9dba-f01104690d7a,TRX-C2D042FC,2025-05-07T09:09:20Z,870833.34,agent
4920a26b-7804-d772-1a13-ee64dc3f226e,67786098-c2af-6e0b-b5f5-c5a31e355d62,TRX-A73F2EB8,2025-11-30T20:54:22Z,981000.0,bank_transfer
3605c1ef-590b-be60-cdf6-165fcc887536,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-80F29820,2025-08-14T00:51:30Z,9333333.33,bank_transfer
70dfe9c5-de2f-3ef6-0942-704ea7d59fdc,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-DA214585,2025-09-14T11:01:12Z,9333333.33,bank_transfer
e3e2eef0-42ac-f3eb-7c87-0a55d07b6bf7,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-4EA16235,2025-10-14T09:19:49Z,9333333.33,bank_transfer
c87aee2e-4cf8-2b54-35d0-715346a1c1bb,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-42DCC217,2025-11-14T13:47:41Z,9333333.33,bank_transfer
752f7730-26df-070e-1cbd-c9941549491b,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-E9E5BB3B,2025-12-18T04:02:06Z,9333333.33,agent
fc9d3d31-484f-8bab-06bf-df912e865fcd,4b34af89-c4a3-1a56-4141-10fcf238c606,TRX-1FAA65CC,2026-01-22T21:23:47Z,9333333.35,bank_transfer
effb7543-45ef-82b4-6d5b-122474554693,0b1653af-8ea1-b03c-9bdf-a5d2b5eb875f,TRX-88321F04,2026-03-13T23:30:22Z,1390500.0,bank_transfer
c6235436-7be9-92d1-c7d8-8109ecb48134,e02f2589-097e-bfe2-7e55-a4f5cc0d3dfb,TRX-FAD129FE,2025-03-01T19:02:41Z,8833333.33,bank_transfer
62819e60-0027-dfe6-251c-a1a2ee7c2d49,e02f2589-097e-bfe2-7e55-a4f5cc0d3dfb,TRX-B43B9D5A,2025-04-27T05:44:08Z,8833333.33,bank_transfer
b0a77eb1-e971-f7b2-1acd-02bd391f34a9,e02f2589-097e-bfe2-7e55-a4f5cc0d3dfb,TRX-3F75C6C1,2025-05-01T06:40:51Z,8833333.34,bank_transfer
1dbe7156-51ca-3052-b5c8-74dfec53b252,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-01CCC25F,2025-10-05T13:57:00Z,933333.33,virtual_account
49652b6e-6595-38e4-c775-9c30c7216ce6,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-1C85808F,2025-11-05T14:30:20Z,933333.33,agent
07568917-a088-cb10-285d-96a0da6f9ddf,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-9822D1B4,2025-12-05T13:30:15Z,933333.33,virtual_account
6d5e78e2-eb73-f5e7-5548-20f8d04650a0,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-659DA3D3,2026-01-05T04:49:58Z,373333.33,agent
66cd8bf7-450b-3d9e-06bd-b91e8eca5fbd,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-1678D32C,2026-01-09T12:03:25Z,560000.0,bank_transfer
ce1b8625-5a85-439d-e0e1-dc77d5f31a3b,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-0F5584B8,2026-02-14T15:56:29Z,933333.33,virtual_account
8ab52404-2cc8-6b95-fdcd-41ec55d58b9f,b9fbe814-a996-877f-e9ff-30e3262b1220,TRX-AD506048,2026-03-26T10:27:53Z,933333.35,virtual_account
a428b06a-0a61-7e64-1298-0906e505476b,9a0b175f-a7d8-951b-ad3b-4b7fb108cc6a,TRX-288C45A8,2025-07-14T11:18:15Z,1816666.67,bank_transfer
6179b2f1-a5f2-91be-f8b8-2ecf69c269bf,9a0b175f-a7d8-951b-ad3b-4b7fb108cc6a,TRX-EC341AE0,2025-08-14T09:05:35Z,1816666.67,bank_transfer
a6178d15-cf21-ef60-8d5b-88ab87ddc8c6,9a0b175f-a7d8-951b-ad3b-4b7fb108cc6a,TRX-952BB847,2025-09-22T13:20:01Z,1816666.66,bank_transfer
b30840bf-017e-798c-1dff-6cf739dbe3de,9defb589-565a-90d6-0f15-492300c9d799,TRX-1AF5349B,2025-03-13T20:11:59Z,1573333.33,bank_transfer
80c5453e-1ecc-0b0b-8705-3bb81c4f2cb1,9defb589-565a-90d6-0f15-492300c9d799,TRX-85A732EF,2025-04-01T12:50:02Z,1573333.33,agent
bd62740a-762e-7703-f76a-084be3eff3fc,d40bbfa0-5f90-44bd-35eb-f15a69b2dac0,TRX-DF0716EA,2026-06-17T12:26:52Z,163500.0,bank_transfer
b98a5935-b14b-d35c-39f5-b9545a6477f6,d40bbfa0-5f90-44bd-35eb-f15a69b2dac0,TRX-37D5EF7E,2026-07-18T02:11:59Z,163500.0,virtual_account
f2941e28-182b-f2c9-fb32-c598816fc824,d40bbfa0-5f90-44bd-35eb-f15a69b2dac0,TRX-07289D28,2026-08-17T15:41:24Z,163500.0,virtual_account
c34681c0-8ad9-6c90-3e70-9d5b2bf79139,af740f99-4f1b-aa04-731e-d3bd61854119,TRX-75ED3BCE,2026-04-09T07:38:53Z,3633333.33,bank_transfer
