loan_id,borrower_account_id,loan_type_id,tenor,nominal_request,nominal_loan,grade,repayment_mode,movement_status_id,created_at,updated_at
ce454698-834b-24c2-f0ac-095ebfaea1e5,1aead7b7-bd8c-0b42-7cc8-4a74571b7db8,LT02,3,25000000.0,25000000.0,A,installment,6,2026-02-10T14:38:00Z,2026-02-15T02:49:00Z
e231caa6-22b9-7254-59e8-594bea788535,22c13d4b-cdea-8254-a296-15cee05b2a4d,LT02,12,2000000.0,1800000.0,C,lump_sum,5,2026-04-29T12:47:00Z,2026-05-06T04:06:00Z
221b7961-f79b-358a-9a27-d0cda461da05,8a1b1284-4990-abc9-9a0e-51a14b55f159,LT01,3,10000000.0,0.0,D,lump_sum,3,2025-08-09T07:17:00Z,2025-08-10T08:55:00Z
27fe6679-b979-5c07-8759-d3d3b6595831,19dda65c-5bef-0b2a-8fdc-70f9b563eecc,LT01,1,2500000.0,2500000.0,C,installment,5,2026-07-21T12:25:00Z,2026-07-25T01:25:00Z
bd8bba11-8972-d6f0-8bb9-ced67975ae07,0fcf497b-c276-4c6a-fc77-22712fcded3c,LT01,6,10000000.0,6000000.0,C,installment,7,2025-11-01T13:31:00Z,2025-11-06T05:01:00Z
c0527126-6295-7bc4-9ed6-7310379862a5,73e46a7f-fe78-ea20-e41b-66d413c6bbdc,LT02,6,2000000.0,2000000.0,B,lump_sum,5,2026-02-15T06:56:00Z,2026-02-21T23:28:00Z
91d60319-8faa-32da-b392-c4723ff15d6a,8020eb4d-0b8e-0fa1-0fec-bb997eb56238,LT03,1,1000000.0,1000000.0,C,lump_sum,5,2026-07-19T12:33:00Z,2026-07-24T01:18:00Z
03d02de8-7404-0535-f9d5-0c5725c7c79b,187f8822-d159-58f3-8bbf-a960365e7d14,LT01,1,1000000.0,900000.0,A,installment,4,2025-10-29T13:18:00Z,2025-10-31T21:21:00Z
0da5c624-d810-0af4-5384-5d031e797c50,b5913249-9019-975d-789d-077ef46462e2,LT03,1,500000.0,400000.0,D,lump_sum,6,2025-08-05T12:06:00Z,2025-08-07T23:51:00Z
fbc59b11-5cad-eeee-7599-e60b727809f9,5b5c06fe-40a3-612f-3948-ec3c5d5e8974,LT03,1,1000000.0,1000000.0,C,lump_sum,6,2025-07-22T10:54:00Z,2025-07-26T23:22:00Z
b63164b1-73e8-8235-7f20-c629bc6a177d,50a2bc24-0214-22c5-243b-2c83063ec415,LT01,1,5000000.0,0.0,B,installment,3,2025-07-22T10:08:00Z,2025-07-23T14:30:00Z
c250d848-939c-0aa3-6a35-400d51410ce7,873a3c66-39f9-9096-4eca-6993e4c7ad76,LT01,6,2500000.0,2000000.0,B,installment,5,2026-06-15T14:19:00Z,2026-06-25T01:46:00Z
402cd89d-5eb9-5d3e-33c0-b1236c51a9ea,20a18b56-9941-203f-322f-2dbc7581321a,LT03,1,2000000.0,2000000.0,B,lump_sum,5,2026-02-17T08:20:00Z,2026-02-24T21:10:00Z
96861379-fb38-3429-759a-04016c52b757,0fcf497b-c276-4c6a-fc77-22712fcded3c,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2025-11-12T06:53:00Z,2025-11-15T16:51:00Z
bddaeaab-e65c-daf6-3b7f-0156d72523eb,22c13d4b-cdea-8254-a296-15cee05b2a4d,LT02,6,25000000.0,25000000.0,A,installment,7,2025-05-31T11:12:00Z,2025-05-31T22:50:00Z
6ff56816-fe29-52d9-7a57-76f58a2b7317,ceeaad2a-ed1b-40d7-4511-7041bedb8893,LT01,6,5000000.0,4500000.0,C,installment,6,2025-08-09T07:51:00Z,2025-08-12T21:24:00Z
7ec78260-9aee-22c3-4e2f-6ba6b3fb3ad8,71f63cb1-453d-e60d-a541-da6b1cbe4e4a,LT01,1,10000000.0,10000000.0,A,installment,6,2025-05-29T08:30:00Z,2025-06-03T16:33:00Z
56bc3018-5424-cd60-601f-60b109d5d67a,bd60e281-7638-a483-a038-189f89e59077,LT01,6,1000000.0,1000000.0,B,installment,5,2026-02-01T07:21:00Z,2026-02-09T18:54:00Z
fdc7bdb5-e2af-1aa2-34e7-e578510529f2,8020eb4d-0b8e-0fa1-0fec-bb997eb56238,LT02,6,25000000.0,25000000.0,C,installment,5,2026-05-03T10:36:00Z,2026-05-07T22:33:00Z
cfdb42eb-d971-f720-d822-7089e49108b7,3a75d36b-1539-aa8b-5a81-914191e03b7a,LT01,6,2500000.0,2500000.0,D,lump_sum,6,2025-01-12T07:02:00Z,2025-01-17T17:15:00Z
a7cbf873-3949-5237-cfbd-b661a3668e30,4c243070-64e0-fb6c-1e7b-e0310e8afb79,LT01,3,2500000.0,2500000.0,E,installment,6,2025-07-24T06:47:00Z,2025-07-30T19:09:00Z
f412f9d3-923d-7379-d8a9-af6b5643eb5f,7ead2504-4a7c-57be-c93f-d08026aa95f3,LT03,1,2000000.0,2000000.0,B,lump_sum,5,2025-06-12T10:07:00Z,2025-06-18T23:17:00Z
76ee1029-b30c-3924-b84d-7de182d3e311,431b8e48-96aa-0670-9840-7ec9a6cb72f7,LT01,3,5000000.0,4500000.0,A,installment,6,2025-07-28T10:47:00Z,2025-08-04T22:45:00Z
7adebd3f-6f38-6588-7506-7d3983748a99,2c64e7d6-a676-9731-bdaa-5ec7394d04d1,LT01,6,1000000.0,750000.0,C,lump_sum,6,2025-11-25T08:08:00Z,2025-12-02T19:12:00Z
9d4af862-71ba-9a2b-625d-06575076837f,9a4b8430-49c0-11d1-88f3-977fc5740a7f,LT02,12,25000000.0,25000000.0,C,installment,5,2026-01-30T09:15:00Z,2026-02-06T21:48:00Z
a002469f-4388-92bd-7172-120380c5b843,70dd0d3c-4f8b-8d2e-71c0-7c66d4dba25c,LT03,1,2000000.0,0.0,A,lump_sum,3,2025-11-19T10:23:00Z,2025-11-20T16:07:00Z
c6cbb996-f09f-0c2e-cc6f-916fc8c8866a,deb37b8e-af7d-c3d9-99f0-1a789be1b8bd,LT01,3,2500000.0,2500000.0,C,installment,6,2026-02-25T14:13:00Z,2026-02-27T02:43:00Z
4d10e2f3-3321-bbc7-51f2-04eb11d1df9e,9de3a777-b549-b0f8-2d92-5cc4d2660314,LT01,3,2500000.0,2500000.0,D,lump_sum,6,2025-02-24T10:39:00Z,2025-02-26T20:53:00Z
7537c0d1-18ba-3c49-bc2e-97a3e5fd15c2,38e595e0-42d4-ed70-02d5-7aee94bf32fd,LT03,1,1500000.0,1350000.0,B,lump_sum,6,2026-04-26T10:14:00Z,2026-04-28T02:07:00Z
29a36e2a-6ffc-23cc-52c8-b35b9420ac52,70dd0d3c-4f8b-8d2e-71c0-7c66d4dba25c,LT01,6,5000000.0,5000000.0,A,lump_sum,6,2025-11-07T13:47:00Z,2025-11-15T04:14:00Z
5c861f02-40d5-8a2e-ba6f-5c910b16e78c,5af7531a-ff16-2948-aa1f-88291e7eb6a4,LT02,3,2000000.0,2000000.0,D,installment,6,2025-11-28T11:13:00Z,2025-11-30T22:17:00Z
a5205476-aee7-7ebb-86d9-c1d657ac6409,2cae1100-0c80-fd16-8579-9d61c4d87b1e,LT02,6,2000000.0,2000000.0,C,installment,6,2025-02-04T11:29:00Z,2025-02-12T19:26:00Z
ee7c2d49-44d4-ce32-8d9c-23122d038b70,4e209a84-8648-837e-303c-e87575d02716,LT01,6,2500000.0,2500000.0,C,installment,6,2025-09-05T10:14:00Z,2025-09-10T21:56:00Z
c7216ce6-1abd-63c6-ff5c-27cca3338eaa,d3b121f0-1746-edc7-78a1-a2bbf278b89d,LT01,1,10000000.0,0.0,B,installment,3,2026-05-09T14:34:00Z,2026-05-10T20:35:00Z
69f7305d-dc27-ed59-8e53-01a89d1b00bc,69d1eade-07c1-9cef-9d41-2a4bbbb7d2a4,LT01,1,5000000.0,5000000.0,E,installment,6,2025-09-25T08:49:00Z,2025-10-01T19:17:00Z
2e1ebc6e-6d80-e5cc-99ed-9625c3ac80ab,55621e44-4ac3-8464-2338-faeeaf6945e7,LT03,1,500000.0,500000.0,D,lump_sum,4,2025-09-30T13:37:00Z,2025-10-01T16:06:00Z
0f18fd2d-07ae-c9cf-d267-b37d778e9094,440316b2-97ed-3fb5-d8c5-7b105f4c2a7a,LT01,3,2500000.0,2000000.0,C,installment,6,2025-09-17T10:35:00Z,2025-09-20T19:55:00Z
a61f4911-2037-ddb6-c9c9-aa14fcaddd95,ceeaad2a-ed1b-40d7-4511-7041bedb8893,LT03,1,1000000.0,1000000.0,A,lump_sum,5,2026-07-10T13:34:00Z,2026-07-15T08:16:00Z
2321f889-aae0-59fc-e83f-e309f7164106,94159201-c549-470b-6b09-35334667b90e,LT03,1,1000000.0,750000.0,E,lump_sum,6,2026-01-03T07:25:00Z,2026-01-10T20:13:00Z
4392e06b-fb69-5664-9178-f552956333bb,bb5c83dd-ffd9-9676-e695-e2d38756025e,LT03,1,1000000.0,1000000.0,A,lump_sum,6,2025-03-09T06:08:00Z,2025-03-15T14:54:00Z
64bc636d-3629-3341-8cf0-97861789f4a4,e177e531-c98e-4122-6e75-83421a81a3eb,LT02,6,2000000.0,2000000.0,B,installment,5,2026-04-30T08:47:00Z,2026-05-09T16:59:00Z
d676ef0b-8d6f-cc00-4bf9-6e40ef99be33,affee563-214e-5d34-7c71-e17594548e63,LT01,1,10000000.0,10000000.0,A,installment,7,2025-03-19T11:08:00Z,2025-03-28T22:44:00Z
f7c88b18-8c58-f8c3-0f3d-e5dcbf9699e5,10d5a32a-60d0-58e3-16ac-6a045506281d,LT01,3,5000000.0,5000000.0,C,lump_sum,4,2025-05-22T13:10:00Z,2025-05-23T20:01:00Z
0b46bcc6-6c5b-0853-098c-b1ddb52e4894,b2c72070-cfe3-f640-fcb5-4a39098c0e27,LT01,3,1000000.0,0.0,B,lump_sum,3,2026-07-08T10:54:00Z,2026-07-11T13:27:00Z
b7eb14e8-7343-8002-bf51-aa5a6a3c3b2a,20a18b56-9941-203f-322f-2dbc7581321a,LT01,3,1000000.0,1000000.0,D,installment,5,2026-05-23T09:01:00Z,2026-05-27T22:53:00Z
46fee0df-758c-fb10-f6ac-36be26070334,affee563-214e-5d34-7c71-e17594548e63,LT03,1,1500000.0,1500000.0,A,lump_sum,4,2025-01-24T11:50:00Z,2025-01-26T21:21:00Z
8a7ee81c-7c5b-02a4-a1c9-cb1a281bc900,b7ee9b23-74e2-d37b-9846-c330221e622f,LT03,1,500000.0,500000.0,E,lump_sum,6,2025-01-15T13:02:00Z,2025-01-20T04:52:00Z
6580b01d-c295-31ec-504b-ff8e7a78c428,735c05fb-965e-7232-1dcb-c80ce7e7fdfc,LT02,3,25000000.0,25000000.0,D,installment,4,2026-05-23T09:38:00Z,2026-05-24T17:07:00Z
6fec75e2-8239-ab54-b526-22a158250267,ebd1a90b-128d-d1fc-26a6-cacd5a23f58a,LT01,3,5000000.0,3750000.0,A,installment,6,2025-06-13T06:41:00Z,2025-06-16T16:41:00Z
39976ff3-7070-6914-58d7-58a66d292a04,ebd1a90b-128d-d1fc-26a6-cacd5a23f58a,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2025-06-28T11:54:00Z,2025-07-02T19:27:00Z
35935a72-1f21-4e52-586f-38e647b9ef7d,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,LT03,1,500000.0,500000.0,C,lump_sum,6,2026-03-02T13:45:00Z,2026-03-05T23:30:00Z
67d5c895-b276-b6ca-4c74-b566b5c70ec4,35a2f99a-7282-7595-2d43-021cf38c37d2,LT03,1,500000.0,500000.0,B,lump_sum,6,2025-10-12T13:57:00Z,2025-10-17T00:40:00Z
720f8eb2-fc43-f1bc-7e03-5f4c8fc069f8,d6efe797-ffed-99e7-c270-c7ca421d9118,LT03,1,2000000.0,2000000.0,A,lump_sum,6,2025-07-02T13:51:00Z,2025-07-03T03:49:00Z
2a3f70ab-0660-ba40-8c42-0859db594869,5c0e4611-d0de-18aa-9e1c-d1409c23bf99,LT03,1,500000.0,500000.0,B,lump_sum,6,2026-03-03T11:02:00Z,2026-03-10T16:19:00Z
5a56714f-3795-0305-f50a-364d35da0a75,c6d5a901-0319-0789-cf0a-3a09c96b1c91,LT02,3,25000000.0,25000000.0,B,installment,5,2026-05-02T13:49:00Z,2026-05-06T00:42:00Z
5c0abbea-2660-fa9b-c141-d4e29430c0f9,b7ee9b23-74e2-d37b-9846-c330221e622f,LT02,3,50000000.0,50000000.0,D,lump_sum,7,2025-11-16T06:07:00Z,2025-11-20T16:49:00Z
7c4dfed3-929a-1bdc-7517-27bef9113300,17babd11-299c-7c4e-0663-a10e309659f2,LT01,3,2500000.0,2500000.0,D,lump_sum,8,2025-06-20T12:18:00Z,2025-06-27T22:17:00Z
5cea9433-1623-21d9-8cd4-3c66c5c3fc44,5c0e4611-d0de-18aa-9e1c-d1409c23bf99,LT02,3,5000000.0,5000000.0,A,installment,6,2025-06-24T08:18:00Z,2025-07-01T01:13:00Z
606f40db-ef77-abb1-acb7-ca1adc52efd7,5c2e4d54-ddeb-d629-ab21-7179edf811dd,LT01,3,2500000.0,2500000.0,E,installment,6,2025-07-27T13:11:00Z,2025-08-01T00:41:00Z
f0385503-a8b7-f9b5-f6ce-47d12ad33fdb,0fcf497b-c276-4c6a-fc77-22712fcded3c,LT01,3,1000000.0,800000.0,A,installment,8,2025-09-30T10:52:00Z,2025-10-03T15:57:00Z
4a3775ca-ed06-0ee3-1d70-1be2b11b9a5b,3a75d36b-1539-aa8b-5a81-914191e03b7a,LT01,3,10000000.0,8000000.0,D,installment,6,2025-05-21T13:11:00Z,2025-05-25T03:17:00Z
749c52c1-ed77-a4ad-8aef-99c245d73a6d,05d6657f-6b3d-342c-9f4b-a4a53ca8af12,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2025-01-04T09:47:00Z,2025-01-10T20:45:00Z
df82fc5a-5cb2-8d60-f22b-71e394793849,4f9a4df8-0cf0-cff9-0a53-36b6e0829c72,LT01,1,10000000.0,7500000.0,B,installment,6,2025-04-04T12:47:00Z,2025-04-08T19:21:00Z
b58b5c79-696f-5c48-d38f-4eeb88d0acae,caf44175-0c75-23a8-b6c8-39d1695a1678,LT02,6,50000000.0,50000000.0,E,installment,6,2025-11-21T06:41:00Z,2025-11-26T23:35:00Z
34e2869a-a314-edb3-2eca-690ca2416baf,79576505-26eb-3efa-13b7-1f49bcbd9314,LT01,1,5000000.0,4500000.0,B,installment,7,2025-07-27T09:08:00Z,2025-08-05T22:19:00Z
2bd48584-7a59-16fc-6f21-17804aaec690,3a75d36b-1539-aa8b-5a81-914191e03b7a,LT01,6,10000000.0,10000000.0,A,installment,5,2026-07-24T07:12:00Z,2026-07-27T18:14:00Z
b04f86a6-014a-0486-509e-9bf043df96c9,1db9f08b-8a9b-1b7a-abf9-4a0b2b8c7ebb,LT01,1,5000000.0,3750000.0,E,installment,6,2026-05-11T09:47:00Z,2026-05-16T16:14:00Z
99c354e0-ca73-ab5d-1a92-1f25410ccc59,e859717e-f129-c34c-d275-5561d26b5ffd,LT01,3,10000000.0,5000000.0,C,installment,5,2026-05-25T07:25:00Z,2026-05-27T18:20:00Z
2db95374-d8c7-389e-60c4-692f16ce5315,a632394a-ad9d-4392-61f1-f98aebd5366d,LT03,1,2000000.0,2000000.0,D,lump_sum,6,2025-06-19T13:12:00Z,2025-06-25T22:17:00Z
6da8a790-5ae4-ec20-5fc1-3d68c369b750,5fec16b7-02d8-7790-32b2-f9a08eee79ba,LT02,3,25000000.0,25000000.0,B,installment,6,2025-09-25T10:13:00Z,2025-10-04T22:35:00Z
ae6d1002-9935-8c0b-9dba-63156e7bc03f,aa491bcf-31f9-3e32-fc53-c77c9e66b2ab,LT02,12,50000000.0,50000000.0,B,installment,5,2026-04-28T07:24:00Z,2026-04-30T19:59:00Z
b5b4e667-2340-11f0-de2a-813ccdda6d4e,2b564ed0-4604-c18a-c90d-06187513991b,LT01,1,2500000.0,2500000.0,B,installment,6,2025-04-23T07:47:00Z,2025-04-27T18:49:00Z
5badb3ca-d21f-8755-5f7d-feee4626fa30,431b8e48-96aa-0670-9840-7ec9a6cb72f7,LT03,1,1000000.0,1000000.0,C,lump_sum,6,2025-12-10T08:56:00Z,2025-12-17T19:57:00Z
4d450081-aab7-f302-1a8b-d47d1f383317,fe5f32fa-3ce9-b893-3212-693ccfa13a9a,LT03,1,1000000.0,900000.0,A,lump_sum,6,2026-01-16T09:18:00Z,2026-01-21T21:50:00Z
9d644d78-61f5-f48b-78f0-dbaa5d07b239,deb37b8e-af7d-c3d9-99f0-1a789be1b8bd,LT03,1,1500000.0,900000.0,B,lump_sum,6,2025-05-09T07:34:00Z,2025-05-13T01:11:00Z
ea93f57e-97e2-5033-5506-d167df181578,20a18b56-9941-203f-322f-2dbc7581321a,LT03,1,2000000.0,2000000.0,D,lump_sum,7,2025-02-15T09:49:00Z,2025-02-20T15:55:00Z
f5693d09-e544-2f98-f19e-7aed9a24bfc3,ba166c5c-caa5-2d42-ef20-0cfcd93d5237,LT01,3,5000000.0,5000000.0,A,installment,5,2026-04-27T09:31:00Z,2026-04-28T20:41:00Z
68338da0-b859-57c4-c12c-f174272b74c5,55621e44-4ac3-8464-2338-faeeaf6945e7,LT02,6,25000000.0,22500000.0,C,lump_sum,6,2025-07-24T14:22:00Z,2025-07-29T09:19:00Z
d6355f97-2697-58de-2c57-9e60a5be6216,20f5a352-de22-2f8c-3051-0b52a9dbe507,LT03,1,2000000.0,2000000.0,E,lump_sum,6,2025-07-13T08:34:00Z,2025-07-18T01:55:00Z
9bda9335-2a41-966e-20ca-c0a9b2449caa,f76dbf37-6e94-5c8f-f63d-8bd82e92bd2b,LT01,1,10000000.0,10000000.0,C,lump_sum,6,2025-07-05T09:28:00Z,2025-07-06T20:28:00Z
ca538e6c-14c1-94c7-3bde-39d46a8d08eb,bb5c83dd-ffd9-9676-e695-e2d38756025e,LT01,6,10000000.0,10000000.0,B,installment,6,2025-04-06T07:10:00Z,2025-04-12T18:51:00Z
4d2dfe2c-4ed3-a33f-03fd-aa60a98669dd,03b188cb-0e2f-76cc-3e65-105125a81b18,LT02,12,10000000.0,10000000.0,B,installment,5,2025-11-19T08:32:00Z,2025-11-24T20:59:00Z
d10cffbb-efa3-b08d-463f-7089780626bb,69158788-4376-44c0-90c9-28dca674741b,LT03,1,1000000.0,1000000.0,D,lump_sum,6,2026-05-25T09:24:00Z,2026-05-31T21:22:00Z
c366d0a1-fd46-7161-1a66-6bfbe4fb669e,caf44175-0c75-23a8-b6c8-39d1695a1678,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2025-08-01T09:16:00Z,2025-08-04T19:23:00Z
55c1ee73-3ea0-626d-d5c2-1a24c075834f,4db8209d-39f9-a6b7-8070-1eb6e87407f9,LT03,1,1500000.0,1125000.0,B,lump_sum,6,2025-03-18T14:35:00Z,2025-03-25T04:21:00Z
2e0ba5d4-5987-e082-af14-700bfac4b336,92f713b0-1ab6-33ee-808f-ca94981cdb05,LT01,6,5000000.0,5000000.0,B,installment,6,2025-03-15T11:43:00Z,2025-03-19T00:06:00Z
82942011-0835-8d54-d40e-f8e0af3b29af,a4da9309-26f9-e0ad-3c98-53c09d86624a,LT01,1,5000000.0,5000000.0,D,installment,6,2025-01-01T08:25:00Z,2025-01-05T19:03:00Z
44e1514c-eadf-0ce8-fdca-781157a2bdc8,8a1b1284-4990-abc9-9a0e-51a14b55f159,LT02,6,25000000.0,25000000.0,B,installment,6,2025-06-01T08:14:00Z,2025-06-07T19:54:00Z
8895f7bc-e303-ecc0-d291-8820458d7c5f,f2db32a0-0bb6-6a5c-9802-62bf101aab6e,LT03,1,1000000.0,1000000.0,A,lump_sum,6,2026-03-01T06:44:00Z,2026-03-07T20:06:00Z
f13e62f0-36fa-0905-2ce4-dcfb631e9688,a341033d-8d69-1b43-0a8d-c33b6f4829ee,LT03,1,2000000.0,2000000.0,C,lump_sum,5,2026-07-22T09:17:00Z,2026-07-30T22:45:00Z
ac5ae60b-8cd3-e1d8-a0b9-191d38dd8792,aa491bcf-31f9-3e32-fc53-c77c9e66b2ab,LT02,12,2000000.0,2000000.0,B,installment,5,2026-03-30T11:57:00Z,2026-04-03T20:47:00Z
7e13a0f7-a22a-7996-f602-e92458cfb341,2ff5ad69-1473-8dc2-0f8c-4445a3914cd9,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2025-11-25T06:49:00Z,2025-11-30T18:31:00Z
df35e84d-3323-19d3-c1cd-64a5e97d3a7b,73502e89-3b04-6928-c23e-6a950c207aef,LT02,6,10000000.0,10000000.0,E,installment,6,2025-06-15T08:17:00Z,2025-06-19T15:40:00Z
9e2f77ef-2b77-5b80-6163-068a6a8a99db,7559875e-048e-d744-0058-24e96b7dd66a,LT01,6,2500000.0,2500000.0,B,installment,6,2025-11-24T11:25:00Z,2025-11-29T20:45:00Z
6fa4c630-4208-8803-a577-af16a1e2995f,e4954f3c-fa20-9f78-ee40-0f9b969a3034,LT03,1,500000.0,500000.0,E,lump_sum,5,2026-07-29T13:55:00Z,2026-07-31T04:04:00Z
d829794a-4e4d-861f-7f40-f93f6c72f85c,44d95abd-1311-49b2-2f01-5d847c61cf8b,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2026-03-15T13:37:00Z,2026-03-21T01:50:00Z
65e955b2-2dcd-2517-c208-fbfd385a0078,5c0e4611-d0de-18aa-9e1c-d1409c23bf99,LT01,3,1000000.0,1000000.0,D,installment,6,2025-07-10T11:39:00Z,2025-07-18T00:25:00Z
64c28dfe-61c0-0f20-ff3f-263c7890a7f3,187f8822-d159-58f3-8bbf-a960365e7d14,LT03,1,2000000.0,2000000.0,A,lump_sum,6,2025-12-09T07:37:00Z,2025-12-11T15:41:00Z
c1327c5e-21fc-a531-35d7-6c903c5e24fc,84035c53-1e48-0957-524d-b451052a7b60,LT03,1,1000000.0,1000000.0,C,lump_sum,5,2026-06-04T13:04:00Z,2026-06-05T21:47:00Z
e2270eb7-e4fe-df4c-76c6-1ba5857ab41d,36907bc9-6a25-5486-6c37-feac21ba4a76,LT03,1,500000.0,0.0,B,lump_sum,3,2025-02-18T10:57:00Z,2025-02-19T15:07:00Z
fb89f442-1566-b0ce-d478-2daaf67b467a,253978b2-6ed2-6fca-d7be-86ef9cc24a68,LT01,1,5000000.0,4500000.0,B,installment,8,2025-12-03T06:04:00Z,2025-12-08T11:16:00Z
85705ec0-7e04-03f0-648c-f14a74184086,f6a3fc62-57ba-500e-6247-d13dbda23c67,LT01,1,1000000.0,1000000.0,E,installment,6,2025-11-17T09:50:00Z,2025-11-21T18:15:00Z
883a9845-18cb-acdf-0636-56a853debde7,3b8edaa7-2823-ea74-cd30-398bc4c96cb1,LT01,6,1000000.0,1000000.0,A,lump_sum,6,2025-05-31T13:06:00Z,2025-06-06T20:13:00Z
b01c901c-ea1e-d580-441d-ca6c7757e18e,873a3c66-39f9-9096-4eca-6993e4c7ad76,LT01,1,2500000.0,2500000.0,B,installment,4,2025-01-21T12:32:00Z,2025-01-25T19:36:00Z
45366c9c-dc15-f3ee-3ad1-e5b26f03c94e,50a2bc24-0214-22c5-243b-2c83063ec415,LT01,6,10000000.0,10000000.0,E,installment,6,2025-11-01T07:22:00Z,2025-11-06T22:58:00Z
05cd0c31-3e2a-0ae9-cd24-89b681f95752,84035c53-1e48-0957-524d-b451052a7b60,LT03,1,1500000.0,1350000.0,B,lump_sum,6,2026-02-22T13:48:00Z,2026-02-27T01:40:00Z
528f419a-743e-691b-b71d-6dcb202573d4,11ee75e5-ee67-d958-1e84-0070ac1f0acd,LT03,1,1000000.0,0.0,B,lump_sum,3,2025-01-09T07:11:00Z,2025-01-11T08:34:00Z
a4ad756e-76c1-62ad-5d2e-eba7291f55db,3bb71768-62df-fe65-69da-b879f1e49872,LT03,1,2000000.0,1600000.0,A,lump_sum,5,2026-07-03T10:28:00Z,2026-07-05T01:28:00Z
f8358a57-29c4-d360-c621-ece21fe3a649,bea07f0a-a721-f4c5-85d0-ac30867247e8,LT03,1,1000000.0,1000000.0,B,lump_sum,6,2025-01-20T11:06:00Z,2025-01-26T02:28:00Z
14746cfd-149b-2e0a-dd70-b412e4400fd9,69158788-4376-44c0-90c9-28dca674741b,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2025-02-13T07:16:00Z,2025-02-18T16:21:00Z
ed5271f2-68a2-e324-6be6-07d802f858ae,24132368-ba07-8e5b-b9d6-d1bfb67bce76,LT01,3,10000000.0,10000000.0,B,installment,7,2025-12-13T09:01:00Z,2025-12-19T17:33:00Z
8d133424-6cd3-3f24-17bb-9663f19b76ec,70dd0d3c-4f8b-8d2e-71c0-7c66d4dba25c,LT02,3,5000000.0,5000000.0,E,installment,6,2025-11-30T08:10:00Z,2025-12-05T18:18:00Z
e831954d-9f5f-440e-dbe1-ae9f3ac1ff80,fe5f32fa-3ce9-b893-3212-693ccfa13a9a,LT03,1,500000.0,500000.0,C,lump_sum,6,2025-06-24T09:28:00Z,2025-06-29T21:59:00Z
eec727dc-924d-e5ab-13d3-b962a655ea37,4f9a4df8-0cf0-cff9-0a53-36b6e0829c72,LT03,1,1500000.0,1500000.0,B,lump_sum,6,2026-05-22T11:24:00Z,2026-05-26T22:52:00Z
4fa601d7-d9b6-c16b-0299-21c406344d49,0253e03d-3031-4cfd-a104-256335fe5280,LT03,1,1500000.0,1500000.0,C,lump_sum,6,2025-05-29T11:28:00Z,2025-06-05T23:16:00Z
29a138e7-96d2-a0fd-3f3d-c5ea0ff936e4,ebd1a90b-128d-d1fc-26a6-cacd5a23f58a,LT02,12,2000000.0,2000000.0,A,installment,5,2026-03-17T10:57:00Z,2026-03-19T21:18:00Z
842d7fe7-a8f6-f060-50f9-60ba8ea25b04,55621e44-4ac3-8464-2338-faeeaf6945e7,LT03,1,1500000.0,1350000.0,C,lump_sum,5,2026-05-19T13:37:00Z,2026-05-26T02:38:00Z
c3a89e9d-4990-7ce5-2bfe-913e8d3761fe,8d22930d-14ff-ad95-b269-f2812dffd68f,LT02,12,2000000.0,1600000.0,C,installment,4,2025-06-19T13:26:00Z,2025-06-24T01:14:00Z
41cb5465-8867-f50f-74f0-07d4b386b548,55621e44-4ac3-8464-2338-faeeaf6945e7,LT03,1,500000.0,500000.0,C,lump_sum,6,2025-06-25T07:55:00Z,2025-06-30T14:18:00Z
8874ec74-3b5a-bb6e-caac-474a6bd11ec3,84035c53-1e48-0957-524d-b451052a7b60,LT03,1,1500000.0,1125000.0,C,lump_sum,6,2026-05-16T11:43:00Z,2026-05-21T01:10:00Z
e0a1d443-3dd3-4bff-a245-b7bcd24e9e50,69d1eade-07c1-9cef-9d41-2a4bbbb7d2a4,LT02,6,2000000.0,1800000.0,B,installment,5,2026-04-15T07:11:00Z,2026-04-17T00:51:00Z
f82babfc-c479-05da-50fa-bca471a14ff5,65a260ff-5c39-b858-16ff-d7388174f2c2,LT01,3,2500000.0,2000000.0,C,installment,4,2025-11-25T08:57:00Z,2025-11-29T16:36:00Z
ccb546f9-ef11-958e-c9ae-b34fa43a4fcc,1d9fcc07-1334-b351-adb2-88a488c9d63e,LT03,1,2000000.0,2000000.0,D,lump_sum,6,2025-01-17T06:31:00Z,2025-01-22T19:22:00Z
0521fe27-31fc-61f5-91fc-dc2652fdf879,5c0e4611-d0de-18aa-9e1c-d1409c23bf99,LT02,12,5000000.0,5000000.0,E,installment,5,2025-12-20T12:27:00Z,2025-12-26T21:13:00Z
daafd0fb-c2bd-d9aa-c54f-334282a37452,a632394a-ad9d-4392-61f1-f98aebd5366d,LT01,6,1000000.0,0.0,A,installment,3,2025-10-14T11:16:00Z,2025-10-15T17:04:00Z
0221a0a2-de5c-f254-8189-a277699a1007,24132368-ba07-8e5b-b9d6-d1bfb67bce76,LT03,1,1000000.0,750000.0,C,lump_sum,6,2026-06-14T06:42:00Z,2026-06-18T16:38:00Z
