id,loan_id,premium,vendor,status,created_at,updated_at
f5bcf115-7d24-3173-ae48-277c04f4bad2,f5693d09-e544-2f98-f19e-7aed9a24bfc3,25000.0,Jaminan Nusantara,active,2026-04-28 06:59:03,2026-04-28 07:25:50
1c41c0a3-b45b-afcc-f239-0a4eb48f1126,68338da0-b859-57c4-c12c-f174272b74c5,112500.0,Proteksi Jaya,closed,2025-07-29 22:09:40,2025-07-29 14:21:32
8dc93ca9-ed0e-dbd0-fcea-c77e78e06f17,d6355f97-2697-58de-2c57-9e60a5be6216,10000.0,Jaminan Nusantara,closed,2025-07-18 21:51:32,2025-07-18 22:23:23
63226309-e663-b110-4496-e50caee064d1,9bda9335-2a41-966e-20ca-c0a9b2449caa,50000.0,Jaminan Nusantara,closed,2025-07-06 18:09:58,2025-07-06 06:39:08
b846d590-7dbd-7222-9e3d-40d591981b00,ca538e6c-14c1-94c7-3bde-39d46a8d08eb,50000.0,Asuransi Sinar,closed,2025-04-12 18:39:07,2025-04-12 17:10:24
abac0137-aa40-220f-d503-873547fce114,d10cffbb-efa3-b08d-463f-7089780626bb,5000.0,Jaminan Nusantara,closed,2026-05-31 07:25:14,2026-05-31 07:43:16
fa08c916-fcb5-3d76-881d-a41cd7e4cfe2,c366d0a1-fd46-7161-1a66-6bfbe4fb669e,7500.0,Jaminan Nusantara,closed,2025-08-04 08:10:04,2025-08-04 10:23:36
15a77521-845f-3693-3c67-67a602d0d602,55c1ee73-3ea0-626d-d5c2-1a24c075834f,5625.0,Proteksi Jaya,closed,2025-03-25 15:32:54,2025-03-25 20:06:50
aebf73cc-cbcb-aa64-f445-75fb8024a1b2,2e0ba5d4-5987-e082-af14-700bfac4b336,25000.0,Proteksi Jaya,closed,2025-03-19 20:44:22,2025-03-19 14:03:26
af0c8972-6f17-c2f3-6f24-8db5d76679ff,82942011-0835-8d54-d40e-f8e0af3b29af,25000.0,Jaminan Nusantara,closed,2025-01-05 13:30:02,2025-01-05 12:13:29
ecaec3f2-422a-6cfa-796d-f69d01d723ba,8895f7bc-e303-ecc0-d291-8820458d7c5f,5000.0,Proteksi Jaya,closed,2026-03-07 19:27:57,2026-03-07 12:02:15
f2bc5c6f-7584-a607-b253-27a32ffbf85d,f13e62f0-36fa-0905-2ce4-dcfb631e9688,10000.0,Asuransi Sinar,active,2026-07-30 12:51:25,2026-07-30 14:08:22
852b3d90-b759-4997-628d-07f68d2d0640,ac5ae60b-8cd3-e1d8-a0b9-191d38dd8792,10000.0,Proteksi Jaya,active,2026-04-03 14:47:41,2026-04-03 14:43:27
3e86b8f9-06f5-bfac-9d78-bfae2482d945,7e13a0f7-a22a-7996-f602-e92458cfb341,7500.0,Proteksi Jaya,closed,2025-11-30 19:48:58,2025-11-30 07:57:44
df855e32-a0e8-6d4d-ab54-a63d79ff1115,9e2f77ef-2b77-5b80-6163-068a6a8a99db,12500.0,Proteksi Jaya,closed,2025-11-29 06:48:13,2025-11-29 08:28:34
e9baf2e2-cd9b-e937-e8a4-a506f3feef09,6fa4c630-4208-8803-a577-af16a1e2995f,2500.0,Asuransi Sinar,active,2026-07-31 19:16:44,2026-07-31 15:19:27
a23f158a-a676-588a-35f4-321fd729fcb6,d829794a-4e4d-861f-7f40-f93f6c72f85c,7500.0,Proteksi Jaya,closed,2026-03-21 07:50:40,2026-03-21 13:29:19
5e71dab4-446a-63c3-f5a9-9ca33c0f9dfa,65e955b2-2dcd-2517-c208-fbfd385a0078,5000.0,Asuransi Sinar,closed,2025-07-18 21:27:25,2025-07-18 22:40:06
06454ee8-7049-7c6d-5592-975b2a2990e7,64c28dfe-61c0-0f20-ff3f-263c7890a7f3,10000.0,Asuransi Sinar,closed,2025-12-11 08:58:53,2025-12-11 21:54:02
35be24ab-a12c-68a0-502a-95965140c3d9,883a9845-18cb-acdf-0636-56a853debde7,5000.0,Asuransi Sinar,closed,2025-06-06 21:11:52,2025-06-06 13:06:01
0a60bdc3-d4bf-3a3d-c65b-63496f05f629,45366c9c-dc15-f3ee-3ad1-e5b26f03c94e,50000.0,Jaminan Nusantara,closed,2025-11-06 08:17:46,2025-11-06 22:48:20
6359b447-6d10-a3df-a0c2-8249f1a5198a,05cd0c31-3e2a-0ae9-cd24-89b681f95752,6750.0,Asuransi Sinar,closed,2026-02-27 08:19:21,2026-02-27 17:33:35
1c8b077a-3d3e-470d-c330-eac0f026ec46,a4ad756e-76c1-62ad-5d2e-eba7291f55db,8000.0,Asuransi Sinar,active,2026-07-05 13:44:06,2026-07-05 08:00:28
ee51f3e0-f3ac-2f77-f441-9a95c5ccaa24,f8358a57-29c4-d360-c621-ece21fe3a649,5000.0,Asuransi Sinar,closed,2025-01-26 15:33:20,2025-01-26 09:46:59
88f472a9-fb10-7dde-c28c-980b3098c4de,14746cfd-149b-2e0a-dd70-b412e4400fd9,7500.0,Jaminan Nusantara,closed,2025-02-18 10:30:09,2025-02-18 09:52:38
7fcaeafa-13fb-fd80-09bb-2c39ee97ef00,ed5271f2-68a2-e324-6be6-07d802f858ae,50000.0,Asuransi Sinar,closed,2025-12-19 16:07:35,2025-12-19 08:50:45
db10495c-174d-34d2-d128-c790c70d41e2,8d133424-6cd3-3f24-17bb-9663f19b76ec,25000.0,Jaminan Nusantara,closed,2025-12-05 16:50:44,2025-12-05 22:58:50
8caf490f-1a83-8e10-d925-f58f1e8b3e6d,e831954d-9f5f-440e-dbe1-ae9f3ac1ff80,2500.0,Proteksi Jaya,closed,2025-06-29 19:22:19,2025-06-29 09:32:02
aeeb8f66-0612-eb17-f7c2-fed6ed175768,eec727dc-924d-e5ab-13d3-b962a655ea37,7500.0,Proteksi Jaya,closed,2026-05-26 07:05:56,2026-05-26 08:18:25
da8900f3-d51d-6acb-9691-9c39e8e0c9e6,4fa601d7-d9b6-c16b-0299-21c406344d49,7500.0,Asuransi Sinar,closed,2025-06-05 19:02:32,2025-06-05 10:17:49
3b01b38d-9b49-5d99-6a9e-d226cb156012,29a138e7-96d2-a0fd-3f3d-c5ea0ff936e4,10000.0,Asuransi Sinar,active,2026-03-19 15:58:25,2026-03-19 19:50:41
718d87de-5f53-2125-b8de-64770e31004c,41cb5465-8867-f50f-74f0-07d4b386b548,2500.0,Proteksi Jaya,closed,2025-06-30 12:47:44,2025-06-30 14:53:40
08d54f3b-185c-5777-7d96-f2c2a0da1496,8874ec74-3b5a-bb6e-caac-474a6bd11ec3,5625.0,Jaminan Nusantara,closed,2026-05-21 15:03:38,2026-05-21 18:25:10
d28f27ba-78b2-6c97-f251-3c94940b73bd,ccb546f9-ef11-958e-c9ae-b34fa43a4fcc,10000.0,Proteksi Jaya,closed,2025-01-22 09:28:08,2025-01-22 18:34:47
27413ee0-2ff1-0c46-3004-fe3c29bd7fca,0521fe27-31fc-61f5-91fc-dc2652fdf879,25000.0,Jaminan Nusantara,active,2025-12-26 19:42:07,2025-12-26 17:25:01
34f7568e-c938-3649-9f82-bdd5dfe393b4,0221a0a2-de5c-f254-8189-a277699a1007,3750.0,Jaminan Nusantara,closed,2026-06-18 06:03:18,2026-06-18 18:08:02
482b9235-b068-3718-c1c5-85d8505a7648,35e479d5-abfa-ab2a-33f1-ddcdf019282e,25000.0,Jaminan Nusantara,closed,2025-11-01 06:44:33,2025-11-01 19:17:14
f6326b8c-700f-a91e-7c3b-34e3ac79f8e2,b1552cb0-0d51-c509-e6b0-821d71a76cec,125000.0,Jaminan Nusantara,closed,2025-09-11 14:23:39,2025-09-11 21:25:06
ec570771-1b90-40f1-5a7a-f6bae963eacf,4e32286d-3618-bfbf-b1f3-f758b6f2f8dc,5000.0,Jaminan Nusantara,closed,2025-04-26 09:59:56,2025-04-26 08:01:43
7f9162de-9fcd-0617-8ce4-5c0e532f4975,6565a2c6-ab36-22ee-3409-7158f65c06fd,25000.0,Asuransi Sinar,active,2026-06-10 14:20:37,2026-06-10 21:35:45
439c994c-6304-ded2-edd4-2de69bfdfb98,aa89d5e3-b0fe-d2cf-5734-ab556939c744,25000.0,Jaminan Nusantara,closed,2025-09-25 07:00:58,2025-09-25 15:03:31
28b77ded-2add-9459-0858-5f683bb84a6c,cc0b95fb-5a8e-9a13-7e08-2e4226336c9f,7500.0,Asuransi Sinar,closed,2025-05-13 16:59:33,2025-05-13 20:57:36
cf4d5f4c-0766-accf-f4f1-0c9959688e49,67018f88-9cc2-cc6b-863d-46465dc950f1,5000.0,Proteksi Jaya,closed,2026-02-06 20:32:54,2026-02-06 18:29:13
7262f6de-1851-be5d-1c78-d37134e25bb6,772d889e-b7a6-5cc7-4b4d-f6d7c64bbbb3,7500.0,Proteksi Jaya,closed,2025-01-24 15:12:56,2025-01-24 19:11:08
c6652711-6916-3f0c-2f12-f37a8d660f4a,5c4b651b-0746-3711-0d3f-8a0fa88517e0,50000.0,Jaminan Nusantara,closed,2025-09-20 19:16:46,2025-09-20 16:25:55
fd0fcce5-7bc7-8fc1-9496-ef5461f257b7,0d3283df-327b-c693-dfc0-7630a4a7c926,125000.0,Proteksi Jaya,active,2025-08-30 10:06:42,2025-08-30 19:41:22
d61298c7-1689-98ad-f146-91b3e261e5b6,d7073576-f71c-d4d4-9fda-6a19623dc802,7500.0,Jaminan Nusantara,closed,2025-11-08 16:24:14,2025-11-08 13:25:32
ff9f3da0-9491-e090-9a1d-ebfa2e443c01,68580f03-83ee-26e1-12a4-ffa138ed1470,12500.0,Jaminan Nusantara,closed,2026-04-06 19:04:40,2026-04-06 22:24:45
4dbf7dae-17e3-11b8-2a43-18298907e752,ca265cce-50e3-4791-c06c-395388df9234,30000.0,Jaminan Nusantara,closed,2025-01-27 21:46:21,2025-01-27 21:14:11
b9058979-3c8b-6144-e650-d454834a4a1c,75d57a38-c225-6276-ef54-00cc0dee7f9e,10000.0,Proteksi Jaya,active,2026-07-04 20:18:43,2026-07-04 13:57:28
1651743b-8590-7f06-1e7d-a514278b2bc5,fd451dbc-dc4c-2162-b7ec-df22c3f0b38e,30000.0,Jaminan Nusantara,active,2026-03-30 18:05:03,2026-03-30 12:03:09
c928b063-636a-a6e9-cb76-dc318bd41556,febadc40-5e63-9bdd-622d-31ba8849b956,9000.0,Proteksi Jaya,closed,2025-10-01 08:29:30,2025-10-01 12:15:43
506bc4ee-b045-b717-48f5-52f604d66b36,227a6610-4ce9-ce79-1894-4b2f2ea23652,5000.0,Proteksi Jaya,closed,2026-02-22 12:37:37,2026-02-22 19:49:16
554de7c5-dd04-30e5-0010-416d177d1756,d03f129a-b2d5-81b1-5f69-9499a7a1ad78,5000.0,Asuransi Sinar,closed,2025-06-08 06:08:36,2025-06-08 08:16:36
ee46827c-3079-7732-32d2-380933812560,737af11f-2296-6999-b2cc-813b0e61d7e2,50000.0,Asuransi Sinar,closed,2025-11-14 09:05:28,2025-11-14 17:28:14
3c221ebc-ae7d-aaa5-ecd9-ce5799b8f774,aa2ef373-770f-746c-f49a-11daf964563a,5000.0,Proteksi Jaya,closed,2025-07-01 16:18:51,2025-07-01 10:57:43
d5beb5cd-8a54-f427-a76e-9711eea5a815,a1027a03-3fed-f4ea-e0aa-04c025a6be09,7500.0,Jaminan Nusantara,closed,2026-01-22 12:55:16,2026-01-22 12:10:39
4e509278-cbfe-a08f-d446-5956add69e04,2a3e02f4-01d4-1c0b-3598-83230213eedd,10000.0,Proteksi Jaya,closed,2025-01-18 16:55:51,2025-01-18 15:25:10
3eccbf5f-3ae2-08b1-fe9c-43dba4ac84ea,e7b69a2a-471f-f58a-740e-c4863c8dfd2b,12500.0,Proteksi Jaya,closed,2025-09-19 08:40:13,2025-09-19 06:12:50
fe81bd60-251d-f346-e8b4-df484280bcc8,fba0a050-be4d-fbbb-c138-e2c6a8ac2400,5625.0,Proteksi Jaya,closed,2026-06-14 10:40:56,2026-06-14 07:45:54
96eed7a5-53db-c79a-c8a5-57bcbb4c19c2,94614095-4453-441f-dda8-718d470420a1,250000.0,Asuransi Sinar,closed,2025-02-17 18:13:47,2025-02-17 10:29:08
c326697f-66b7-0f8f-8549-4b8aeadd7f8b,9a08da45-5375-364b-a240-0082297f1ee3,125000.0,Jaminan Nusantara,closed,2025-07-26 22:38:43,2025-07-26 08:12:39
f71ccd2d-45ae-7bef-ae27-2206da5db00a,bb25f4af-4a72-7126-fd22-4ff578cb38ef,50000.0,Proteksi Jaya,closed,2025-11-15 10:13:47,2025-11-15 10:35:15
ee904a1d-2493-c867-79fd-1a059f2f172e,64613fb8-e8df-5a1c-8a98-484f47833d68,7500.0,Jaminan Nusantara,closed,2026-01-28 17:34:21,2026-01-28 08:06:12
5d8b564d-9213-9bb7-07e6-d685a89c4b6a,10e77b17-8c77-762b-f970-658e419fe46d,10000.0,Asuransi Sinar,closed,2025-04-02 19:22:22,2025-04-02 09:59:49
dfb2d753-9b2a-7307-ac4c-eb5096acbc19,d20c3f9c-15bb-f998-2196-fc3fbc2e78dc,200000.0,Asuransi Sinar,active,2026-07-23 18:46:59,2026-07-23 10:11:10
