id,funding_id,amount,is_settled,is_signed,created_at,updated_at
04902fb7-84ec-1dbc-f0d5-bd4e08799925,eebcbf05-ad90-2958-3d7c-6da17c89998f,1700000.0,True,True,2025-02-04T07:14:55Z,2025-02-04T15:50:40Z
d334d862-7c4c-260b-f79a-3063d9bfcaa2,eebcbf05-ad90-2958-3d7c-6da17c89998f,1700000.0,True,True,2025-02-05T02:37:21Z,2025-02-05T09:26:51Z
f3d870c8-ceee-6ca1-5744-bf14aaf027fe,c487f578-e866-b09e-c47b-f5b9ad971d46,1360000.0,True,True,2026-06-28T05:17:10Z,2026-06-28T13:18:02Z
0f78e278-96f2-9207-a363-d7c3493ca95b,b62e3e40-f0e0-243e-a2f9-e146d6b832d0,640000.0,True,True,2026-06-28T14:01:59Z,2026-06-28T09:41:46Z
1e1c4112-ca9c-7836-a23c-fea6d58520dd,ddea675e-89e8-899b-483c-6b23e47bbb8b,775000.0,True,False,2025-11-08T22:11:26Z,2025-11-08T18:00:27Z
827991b9-d2bf-82ef-a388-66c948a6c305,ddea675e-89e8-899b-483c-6b23e47bbb8b,775000.0,True,True,2025-11-09T08:38:43Z,2025-11-09T18:03:54Z
840209a8-7607-a12a-7b64-6a3cf99283a0,11f795bf-5b04-d466-babc-0099bd497b67,625000.0,True,True,2025-11-08T06:45:46Z,2025-11-08T11:56:17Z
5b6654fe-a0af-707c-ca69-607f975a7c4e,f7d7ba7f-7b9a-bcea-ee6b-fa65d1b62b35,162500.0,True,True,2025-11-08T23:17:16Z,2025-11-08T03:30:04Z
d17e8e64-6f18-9075-3a3a-b59f5af0a7bc,f7d7ba7f-7b9a-bcea-ee6b-fa65d1b62b35,162500.0,True,True,2025-11-09T18:06:54Z,2025-11-09T04:43:34Z
56788328-d625-821a-71a5-0f361f2b8c8d,efb4204a-7f07-c9b7-bfdc-10def68afe9b,220000.0,True,True,2025-05-31T02:50:01Z,2025-05-31T04:23:32Z
e2449b7b-2950-3ac0-0088-2458c68d8261,efb4204a-7f07-c9b7-bfdc-10def68afe9b,220000.0,True,True,2025-06-01T21:10:26Z,2025-06-01T02:37:41Z
7f333100-57d4-9242-c5f9-1d9d9ca8184e,8798cca6-6960-e12a-6003-9d3083b35d64,1560000.0,True,True,2025-05-31T18:10:35Z,2025-05-31T09:11:55Z
f391bce5-4bb2-b3c1-0711-dd359cb1b8a4,85cb8733-11de-2559-cd8b-0d9c6d719bd1,25500.0,True,True,2026-05-08T05:33:34Z,2026-05-08T05:41:06Z
d543d322-5985-9e22-2c42-a8527ae12d70,85cb8733-11de-2559-cd8b-0d9c6d719bd1,25500.0,True,True,2026-05-09T19:56:11Z,2026-05-09T15:24:22Z
ad76dd7b-a2da-bb2b-d64e-40404c354954,ec50bbc9-41e4-491f-81e2-0eaebf38165e,249000.0,True,True,2026-05-08T11:57:49Z,2026-05-08T23:59:18Z
854a5768-69a4-7121-591c-713160b07718,addad913-4849-1227-bc24-ff36cfc3b3aa,65000.0,True,True,2025-07-26T15:29:37Z,2025-07-26T07:17:55Z
d610aaf3-6552-4382-3f1f-ef27622273c8,addad913-4849-1227-bc24-ff36cfc3b3aa,65000.0,True,True,2025-07-27T22:53:20Z,2025-07-27T01:18:40Z
50edd2b1-a567-cd7b-a7cc-dcf9f24f7129,addad913-4849-1227-bc24-ff36cfc3b3aa,65000.0,True,True,2025-07-28T07:51:09Z,2025-07-28T16:01:56Z
413db384-fa4d-2337-b288-8a97ea89187b,fecf75be-3a3e-d742-af3b-bec0e25904f7,300000.0,True,True,2025-07-26T01:04:41Z,2025-07-26T08:20:45Z
cd675e55-8db8-15ed-b45b-f8c4ee4f002c,fecf75be-3a3e-d742-af3b-bec0e25904f7,300000.0,True,True,2025-07-27T03:24:20Z,2025-07-27T18:59:52Z
d5de529c-0b06-79ae-f3dd-4936f0d2aeb6,419e7a41-7d30-4dba-b954-1b6895f29843,352500.0,True,True,2025-07-26T08:16:30Z,2025-07-26T06:17:36Z
4b65e955-5ea8-9a32-272a-4cc8f995d50f,419e7a41-7d30-4dba-b954-1b6895f29843,352500.0,True,True,2025-07-27T04:57:59Z,2025-07-27T08:53:53Z
a4766e8d-8d54-cb2c-d2d0-d4daab4bde5f,48c1cfc5-8626-aa4d-00c8-e3872f23cb4d,300000.0,True,True,2025-05-13T13:41:57Z,2025-05-13T04:35:10Z
8515859e-1a1c-d0bf-f79d-ef29add45df3,48c1cfc5-8626-aa4d-00c8-e3872f23cb4d,300000.0,True,True,2025-05-14T01:33:58Z,2025-05-14T17:56:31Z
60b21b9a-2080-e4ce-4542-bb0698f7cee3,48c1cfc5-8626-aa4d-00c8-e3872f23cb4d,300000.0,True,True,2025-05-15T06:17:58Z,2025-05-15T11:23:58Z
cc519691-1c99-f670-67ac-767266bf3799,d329e33e-a689-f084-ad26-8b97b2546413,800000.0,True,True,2025-06-14T11:46:39Z,2025-06-14T02:50:24Z
f04657d7-c6dc-3c4c-717a-b57bf0fd4e36,ad7ee33c-d934-a457-07c9-3404bbff4a9f,220000.0,True,True,2025-06-14T07:53:12Z,2025-06-14T02:48:59Z
fefab988-676c-4a5b-4ced-e3f189cad06a,54009458-13b2-f0eb-6667-00146057c250,490000.0,True,True,2025-06-14T01:36:54Z,2025-06-14T19:44:04Z
0e87c634-dc48-7c89-8ab2-961f79042e00,54009458-13b2-f0eb-6667-00146057c250,490000.0,True,True,2025-06-15T13:52:24Z,2025-06-15T06:54:44Z
8e843534-78e5-697a-23cc-5f1ecb26d1fc,fdce5cdc-d4a2-5ac7-16c5-70f11e17c2a3,62500.0,True,True,2026-04-24T02:17:36Z,2026-04-24T14:23:00Z
ba6e4e79-5eea-958f-8c92-fe707d9a71df,fdce5cdc-d4a2-5ac7-16c5-70f11e17c2a3,62500.0,True,True,2026-04-25T10:22:53Z,2026-04-25T00:08:29Z
2ad6176a-bd43-94b4-e763-fb0cf06c3acb,3f353eee-0930-6a22-061b-5fd0ddd67fd2,120000.0,True,True,2026-04-24T19:46:55Z,2026-04-24T19:52:08Z
b416578c-cc49-0ac8-a566-182925855fed,3f353eee-0930-6a22-061b-5fd0ddd67fd2,120000.0,True,True,2026-04-25T09:07:09Z,2026-04-25T08:32:13Z
b17cb1b0-b521-a959-f9e2-d666449f7b8e,3963bddd-a5bf-50ad-7c28-289a6d55befa,25000.0,True,True,2026-04-24T02:10:49Z,2026-04-24T03:06:41Z
f2bac5e4-cb94-e4ef-867a-7b4755f15a41,3963bddd-a5bf-50ad-7c28-289a6d55befa,25000.0,True,True,2026-04-25T15:18:54Z,2026-04-25T10:18:23Z
18596b88-7e9e-3293-4a1f-49898547253f,3963bddd-a5bf-50ad-7c28-289a6d55befa,25000.0,True,True,2026-04-26T13:10:28Z,2026-04-26T21:25:51Z
18c7e87f-a835-aca0-f03d-c003466b5e58,f841b978-ca8c-fb6c-3c3a-74fc0dc377f5,20000.0,True,True,2026-04-24T00:55:36Z,2026-04-24T09:59:42Z
6f8cb59a-c368-fa5c-74aa-a34c0631537e,f841b978-ca8c-fb6c-3c3a-74fc0dc377f5,20000.0,True,True,2026-04-25T17:28:52Z,2026-04-25T15:17:01Z
633ba81d-756f-de9e-6810-bda99a3a0b10,f841b978-ca8c-fb6c-3c3a-74fc0dc377f5,20000.0,True,True,2026-04-26T17:17:28Z,2026-04-26T01:22:42Z
59cc57a6-62c0-b445-259d-30b3aed8a0cb,1bbb0ac2-8030-7dd2-5ce9-0025fd7b0e1c,1000000.0,True,True,2025-09-22T07:10:43Z,2025-09-22T11:47:04Z
5b8dae0c-663e-7dac-c40f-90b2bce2617a,7b827fea-24a8-f4b1-3b70-ab25c8ffdf6a,25000.0,True,True,2026-01-18T02:27:58Z,2026-01-18T14:06:18Z
9c21335c-8fd6-1f52-4b25-9353459af607,7b827fea-24a8-f4b1-3b70-ab25c8ffdf6a,25000.0,True,True,2026-01-19T06:08:35Z,2026-01-19T05:55:17Z
4c39131f-7acd-1348-9a4e-5187adccdf38,7b827fea-24a8-f4b1-3b70-ab25c8ffdf6a,25000.0,False,True,2026-01-20T17:27:53Z,2026-01-20T11:05:44Z
b219eb01-15b4-b072-a698-625cac3d0094,27d87076-45bc-4865-c8d5-40f6a24d8d97,180000.0,True,True,2026-01-18T09:03:35Z,2026-01-18T18:19:15Z
958214b4-d1b0-596b-7cdf-6386713ed00b,328126d2-18ea-0664-f569-31468f7cc435,245000.0,True,True,2026-01-18T05:08:51Z,2026-01-18T15:59:35Z
08a17d5f-019e-590c-059e-a75e5935e0de,899dfc92-3d6a-5fa0-f64b-9828c24e4e78,304000.0,True,True,2026-04-17T01:11:36Z,2026-04-17T18:29:50Z
345f5713-380f-555c-99a9-b205016b9597,a0d0fea1-677b-5cc5-b621-9c352267331a,293333.33,True,True,2026-04-17T11:57:47Z,2026-04-17T14:43:30Z
5135ff89-d1f3-67a8-076d-d7340d55b89d,a0d0fea1-677b-5cc5-b621-9c352267331a,293333.33,True,True,2026-04-18T22:04:39Z,2026-04-18T05:38:07Z
04170f33-e69d-e5f0-679f-5b89e7994eda,a0d0fea1-677b-5cc5-b621-9c352267331a,293333.34,True,True,2026-04-19T22:49:30Z,2026-04-19T18:23:00Z
841d6c0c-c019-3c7a-a246-7b33d52629d3,2e1eb2b9-646f-17c3-2283-dd45778233d0,416000.0,True,True,2026-04-17T19:21:58Z,2026-04-17T02:48:35Z
f43a3a4f-7e95-52e8-2003-66509fc7440d,2f70f29f-92c7-419c-b1fe-d38d1fc3078a,3800000.0,True,True,2026-02-13T18:01:46Z,2026-02-13T23:55:17Z
7c063756-ad46-a3e8-86ca-94f4dac3c15f,f4fb86f1-4ada-25b0-f90a-e295b5addc9e,3100000.0,True,True,2026-02-13T11:10:33Z,2026-02-13T15:06:27Z
52d9b5b6-745e-6236-9406-4069489e2d9b,f4fb86f1-4ada-25b0-f90a-e295b5addc9e,3100000.0,True,True,2026-02-14T17:10:57Z,2026-02-14T14:25:45Z
c88786be-d60f-8128-805b-06ee4867f2ac,d05ddde9-d80e-50fe-7144-01bfa580f50f,50000000.0,True,True,2026-02-08T07:59:51Z,2026-02-08T07:46:34Z
70722132-b4e8-0c2f-dc32-77cf12639757,50904aa1-6c71-2829-0b0e-a013acbcafe5,4000000.0,True,True,2025-06-12T16:45:22Z,2025-06-12T08:06:02Z
2b304129-88d4-2665-f02b-c152e53933a4,cae86713-c934-fa39-9dbc-ec55730b7fe4,180000.0,True,True,2025-04-21T18:52:45Z,2025-04-21T13:10:27Z
463ea69e-acee-5cfa-6487-055d8f1b716e,cae86713-c934-fa39-9dbc-ec55730b7fe4,180000.0,True,True,2025-04-22T00:54:56Z,2025-04-22T05:03:13Z
57d1250d-82f0-7a68-b608-c370c7fe64c6,b59ce8cb-5b9a-c865-16fc-21d63750abe5,273333.33,True,True,2025-04-21T11:37:20Z,2025-04-21T07:35:15Z
77121453-5141-cb9e-fa27-a9b8ce534a01,b59ce8cb-5b9a-c865-16fc-21d63750abe5,273333.33,True,True,2025-04-22T21:51:19Z,2025-04-22T16:01:12Z
6157e667-5852-ac47-8177-aa71d0ad5f68,b59ce8cb-5b9a-c865-16fc-21d63750abe5,273333.34,True,True,2025-04-23T13:56:44Z,2025-04-23T14:25:32Z
ca090d13-d4d7-abde-be38-83fe5b06f797,04b99fc4-add6-dfb8-7ba8-65bbcdc88142,820000.0,True,True,2025-04-21T10:43:02Z,2025-04-21T15:06:09Z
146092d9-1e68-b354-b5d2-54453fb015c1,66527431-19cb-eb00-a81a-b0717f51757c,157500.0,True,True,2025-05-29T20:31:29Z,2025-05-29T15:12:04Z
99afc46a-f874-4fd1-cded-080a894ac144,66527431-19cb-eb00-a81a-b0717f51757c,157500.0,True,True,2025-05-30T02:25:45Z,2025-05-30T23:54:12Z
32aff393-81a8-1814-d908-de28045c17b3,2246395a-5133-b213-4af2-0af2ca0d7599,592500.0,True,True,2025-05-29T23:03:29Z,2025-05-29T08:26:58Z
116e1b7c-ff39-7347-e166-f1c238ab2cb5,2246395a-5133-b213-4af2-0af2ca0d7599,592500.0,True,True,2025-05-30T16:31:06Z,2025-05-30T11:20:03Z
a39e0fd0-c66b-6b39-14d2-17dde3648371,24111744-ac62-317e-9b00-b42f611089c4,413333.33,True,True,2025-04-30T13:06:21Z,2025-04-30T07:54:25Z
591ea3fb-f050-6c2e-c2eb-413e912377b5,24111744-ac62-317e-9b00-b42f611089c4,413333.33,True,True,2025-05-01T08:42:49Z,2025-05-01T00:06:01Z
597760b1-1ee6-ace9-affe-4ada605d69ee,24111744-ac62-317e-9b00-b42f611089c4,413333.34,True,True,2025-05-02T22:59:01Z,2025-05-02T23:02:09Z
43c5a790-1c82-9e8e-5305-cd48a5e80394,a2309f35-fe7a-886c-ea7c-76d746d95ff4,760000.0,True,True,2025-04-30T14:51:54Z,2025-04-30T09:10:24Z
f25b9578-b6b5-5c92-39de-1207008f61cf,0f69c8ce-82b5-490b-db07-fa9a51190a8d,487500.0,True,True,2026-03-15T12:29:17Z,2026-03-15T04:12:22Z
93527a31-9dc8-16f2-ac20-c2c912330065,0f69c8ce-82b5-490b-db07-fa9a51190a8d,487500.0,False,True,2026-03-16T10:41:04Z,2026-03-16T21:53:05Z
73f2be90-d7bc-1aa7-2fda-3251e3a664d0,8c2ff8bd-6009-dc87-441b-466341b42f45,875000.0,True,True,2026-03-15T22:58:17Z,2026-03-15T16:25:12Z
55ac74b1-df26-87ec-396b-f7d63b193fc7,7bbe6d2d-c978-cd4e-62d1-00d51b300589,162500.0,True,True,2026-03-15T06:31:07Z,2026-03-15T07:32:33Z
bdf911a2-d51d-1830-526f-31c6ce423879,7bbe6d2d-c978-cd4e-62d1-00d51b300589,162500.0,True,True,2026-03-16T05:22:19Z,2026-03-16T10:51:08Z
bf459a1b-b970-b755-19dc-ae28c4312685,a85f8854-7f70-8419-e26d-dd71f08851f7,162500.0,True,True,2026-03-15T22:09:45Z,2026-03-15T18:42:21Z
98b8a776-644b-8b12-7184-3f7ad13c4c49,a85f8854-7f70-8419-e26d-dd71f08851f7,162500.0,True,True,2026-03-16T16:45:05Z,2026-03-16T03:35:58Z
f3cf2a1f-51f7-6ebd-dced-be8faa650548,219376e2-77dc-15a6-66a5-1ed7c380bbd3,540000.0,True,True,2026-06-05T03:16:08Z,2026-06-05T17:03:01Z
128c4caa-a43e-5bd5-6ff3-ff05784b397d,c9abb034-13f4-4522-46f4-433406030518,735000.0,True,True,2026-06-05T03:39:27Z,2026-06-05T06:13:28Z
a8aeacc8-b193-2b79-595c-3246916e4248,bbec4034-1dce-628a-01a5-4b074dc2ff0c,75000.0,True,True,2026-06-05T14:23:00Z,2026-06-05T11:43:50Z
ba90a099-5fef-64e2-41f8-6f8d9eb03f4d,bbec4034-1dce-628a-01a5-4b074dc2ff0c,75000.0,True,False,2026-06-06T20:31:55Z,2026-06-06T16:39:11Z
1767eea6-98a6-116e-878f-1a1bd3fc4a89,bbec4034-1dce-628a-01a5-4b074dc2ff0c,75000.0,True,True,2026-06-07T23:10:20Z,2026-06-07T22:37:21Z
ed806ae2-2b95-04d4-5f94-5649ce90faac,8163c0cb-3aa8-4a7f-bf9d-f470c93dbb32,2500000.0,True,True,2025-03-11T05:12:35Z,2025-03-11T10:21:23Z
24a551f3-0815-73e6-cfcc-16816f1777d1,e8eb8a25-24f1-f709-7bfa-c745b8d5ed84,182000.0,True,True,2025-02-26T16:31:52Z,2025-02-26T00:04:29Z
74a789db-9fb7-a7b9-7229-eb5b9c53a68d,e8eb8a25-24f1-f709-7bfa-c745b8d5ed84,182000.0,False,True,2025-02-27T18:40:59Z,2025-02-27T23:24:29Z
3c685e20-f9cd-3168-b809-b9c0483a7860,d5727374-3dfb-f5e7-3726-95ac1be683c0,36000.0,True,True,2025-02-26T22:07:49Z,2025-02-26T04:48:32Z
04310e76-d175-cef1-364d-c3deaeaf9018,b27d0c1a-c321-f497-1e24-9db6a4d8503d,750000.0,True,True,2026-07-12T18:06:04Z,2026-07-12T08:49:21Z
b92d5a33-7df9-52e7-371e-2e5d2815533a,b27d0c1a-c321-f497-1e24-9db6a4d8503d,750000.0,True,True,2026-07-13T03:34:24Z,2026-07-13T12:27:26Z
9327f41a-490e-0f49-2ba9-25d21ea7c05b,89f51175-2daa-f207-0d91-b6934a7ebab3,1666666.67,True,True,2025-06-30T05:06:30Z,2025-06-30T17:31:40Z
b80d29c0-ce2e-b3e5-55ee-0311a96a9b44,89f51175-2daa-f207-0d91-b6934a7ebab3,1666666.67,True,True,2025-07-01T08:39:08Z,2025-07-01T08:29:40Z
0fd488f4-2c52-d1a7-8b8f-5696ecebff20,89f51175-2daa-f207-0d91-b6934a7ebab3,1666666.66,True,True,2025-07-02T13:52:55Z,2025-07-02T00:16:52Z
d8625865-130e-9d02-7c7b-ec0aa04e7d16,a6063dac-6575-8386-470d-d30e1214f735,247500.0,True,True,2025-11-14T07:46:50Z,2025-11-14T22:22:00Z
e79c331c-7669-42af-e512-d937e9841586,a6063dac-6575-8386-470d-d30e1214f735,247500.0,True,True,2025-11-15T20:04:56Z,2025-11-15T15:41:37Z
d445ac54-b5d5-c355-fc5c-efd514370360,59fe7cb0-e37e-405b-00b5-8bbf2eed1796,1005000.0,True,True,2025-11-14T13:19:29Z,2025-11-14T05:23:52Z
875672b8-f958-d01a-9265-6883a39becc9,acf110e5-66e1-7162-060b-a6a197829130,1350000.0,True,True,2026-02-24T14:02:14Z,2026-02-24T20:44:55Z
ab37dca3-60f6-bfe3-92b7-3d2ef3defbe3,acf110e5-66e1-7162-060b-a6a197829130,1350000.0,False,True,2026-02-25T15:41:22Z,2026-02-25T23:11:32Z
88c65aa4-1b0e-3e28-959b-4a7a6942465e,af03163e-c4f5-2dfb-ba4e-c9e4aae8638d,2300000.0,True,True,2026-02-24T07:59:06Z,2026-02-24T05:44:30Z
618dfec5-5d76-d88a-ab6e-bf1ac7e44543,61e5de67-70b2-a312-70ab-39a15af6359d,126666.67,True,False,2025-10-30T13:36:48Z,2025-10-30T20:49:26Z
535ab61e-a782-3875-fef4-f3a23bc375fa,61e5de67-70b2-a312-70ab-39a15af6359d,126666.67,True,True,2025-10-31T07:47:36Z,2025-10-31T16:54:04Z
0e179668-1d6a-ff23-8978-8a6154026705,61e5de67-70b2-a312-70ab-39a15af6359d,126666.66,True,True,2025-11-01T23:12:56Z,2025-11-01T06:07:25Z
b2ca1215-c641-499d-44eb-98f3258695c7,64dea12b-95e2-0469-8890-b050e3517df2,540000.0,True,True,2025-10-30T18:15:26Z,2025-10-30T02:47:00Z
e006d914-2445-06c6-58cf-c8b5379dc955,64dea12b-95e2-0469-8890-b050e3517df2,540000.0,True,True,2025-10-31T13:45:31Z,2025-10-31T13:46:08Z
b32011bc-640c-6e2c-292f-b7626038a75e,64dea12b-95e2-0469-8890-b050e3517df2,540000.0,True,True,2025-11-01T13:32:43Z,2025-11-01T12:38:04Z
cd80b8e5-78ee-746e-4398-6a0ea6e920be,00a191aa-6ad1-dbd2-1016-88cc700b2021,232500.0,True,True,2026-01-14T08:31:30Z,2026-01-14T01:48:51Z
a6c5d2f8-c5b9-8955-93b8-20ecd456d869,00a191aa-6ad1-dbd2-1016-88cc700b2021,232500.0,True,True,2026-01-15T07:55:35Z,2026-01-15T21:39:33Z
e17ef800-b9ff-c2f0-87ee-dcba51ba3b38,98fd64a7-de5d-cd57-4d85-087f385ffe49,75000.0,True,True,2026-01-14T06:57:00Z,2026-01-14T12:17:01Z
d1230091-b47a-dac7-8903-7430c49766b4,98fd64a7-de5d-cd57-4d85-087f385ffe49,75000.0,True,True,2026-01-15T16:44:55Z,2026-01-15T02:16:25Z
54dcf40c-3419-c455-374f-700acc99fe09,98fd64a7-de5d-cd57-4d85-087f385ffe49,75000.0,True,True,2026-01-16T08:59:29Z,2026-01-16T00:03:03Z
ca190d0b-6570-395f-8aaf-a02350de9d8b,743dd531-3ff5-2b0b-d43e-e79c4cd39832,810000.0,True,True,2026-01-14T00:28:01Z,2026-01-14T16:09:01Z
0310fae6-e295-1a8f-1554-a0684df42a1d,6a92d8ce-3b76-0029-4d38-45b04ca902ab,130000.0,True,True,2025-03-30T18:34:11Z,2025-03-30T07:53:11Z
c14b47cc-41ef-9c4b-f9de-bb68617f1c83,ae1a30ab-3c9b-27de-d64c-0c1e37352bd8,870000.0,True,True,2025-03-30T11:02:18Z,2025-03-30T04:53:52Z
55bd1832-e127-da11-2222-ee69b7d4d67e,6a14ada3-4e6a-b467-6439-1f457e151abe,480000.0,True,True,2025-01-26T17:02:21Z,2025-01-26T21:24:34Z
11ade63b-a73f-3896-f0c2-d0806e6f3386,181fcfa3-97da-01c3-a185-48f5bae5b320,373333.33,True,True,2025-01-26T12:36:04Z,2025-01-26T12:50:34Z
6f6a2b9c-493c-6ef4-fbb6-754f9f6bd864,181fcfa3-97da-01c3-a185-48f5bae5b320,373333.33,True,True,2025-01-27T03:22:11Z,2025-01-27T18:42:44Z
1bd23bfd-fd5e-55ab-4cb7-5c1c3ec9bb54,181fcfa3-97da-01c3-a185-48f5bae5b320,373333.34,True,True,2025-01-28T08:33:51Z,2025-01-28T13:54:41Z
2e995074-890d-9cb0-6162-3ac2e7e4ceb1,83d45c11-b34c-daa0-7488-8e8a44ce2109,400000.0,True,True,2025-01-26T12:59:27Z,2025-01-26T20:13:50Z
bf58a976-d2fa-30c2-2118-83aa2e5d7c1a,5e6e857e-7054-ea19-4ff7-0d1286b59d30,295000.0,True,True,2026-07-12T13:40:31Z,2026-07-12T08:28:33Z
9edaa912-1e92-d1b9-0095-bb2619fbb669,5e6e857e-7054-ea19-4ff7-0d1286b59d30,295000.0,True,True,2026-07-13T06:51:33Z,2026-07-13T00:59:00Z
07782368-04a8-79af-6282-a7c2c29fb0f9,2e367031-9922-fa32-7d66-4d13018837b3,410000.0,True,True,2026-07-12T17:32:06Z,2026-07-12T22:41:49Z
a6e9f719-1d4f-9d12-ec3c-24ad8ad3b18d,bdc3e1cc-0f75-8154-29db-78088f3975fe,833333.33,True,True,2025-12-17T20:25:38Z,2025-12-17T15:21:08Z
ee73df80-1776-5b5b-89a3-f7e7c908eb45,bdc3e1cc-0f75-8154-29db-78088f3975fe,833333.33,True,True,2025-12-18T10:35:29Z,2025-12-18T19:06:44Z
e5f52d8d-47ab-69be-8b0d-859251229bf2,bdc3e1cc-0f75-8154-29db-78088f3975fe,833333.34,True,True,2025-12-19T16:20:15Z,2025-12-19T09:45:30Z
4c680553-a768-bb61-0406-cc530f0978f3,0e699978-0469-ea47-c20d-9066594e4dbf,500000.0,True,True,2026-08-01T20:43:37Z,2026-08-01T03:53:49Z
1df19e37-97af-6fb6-688b-c51eb43dbc0c,d2c63309-e025-432c-53d6-cde4c90b471c,247500.0,True,True,2025-11-01T23:37:00Z,2025-11-01T07:05:39Z
35af5c50-351b-0505-a472-36cb27891e3d,d2c63309-e025-432c-53d6-cde4c90b471c,247500.0,True,True,2025-11-02T21:14:52Z,2025-11-02T14:17:17Z
1ec02926-7912-ef75-b9b7-0afd1e659804,374a826e-4a3f-d9b7-34da-b4ee80b5b3af,45000.0,True,True,2025-11-01T10:13:14Z,2025-11-01T22:45:02Z
f9ff16f8-aa27-da2b-b3cd-7d0d82cf632f,374a826e-4a3f-d9b7-34da-b4ee80b5b3af,45000.0,True,True,2025-11-02T10:47:03Z,2025-11-02T09:55:42Z
17756f2a-ee31-29b4-b305-d40a46bebcfa,29327405-6f0c-b983-5dd4-102ca4e5c1c8,55000.0,True,True,2025-11-01T19:50:21Z,2025-11-01T01:18:10Z
f856933e-6272-5a98-9cca-9a5e0493e8fe,29327405-6f0c-b983-5dd4-102ca4e5c1c8,55000.0,True,True,2025-11-02T01:33:10Z,2025-11-02T08:04:33Z
984c55a0-1fd1-3f3a-4998-dc49c55cfb4f,29327405-6f0c-b983-5dd4-102ca4e5c1c8,55000.0,False,True,2025-11-03T22:38:06Z,2025-11-03T00:46:42Z
0dbb520c-610b-a067-7855-c126fe7cdfbd,86fc1e8e-779b-76b3-31d1-ed7c50430ab7,5000000.0,True,True,2026-02-09T14:16:40Z,2026-02-09T23:01:08Z
c0989e5d-9757-a130-a031-240041576893,e663a1b6-bef8-31b0-ca5b-e77b87c6a223,1666666.67,True,True,2026-02-09T21:13:04Z,2026-02-09T22:11:35Z
037a5829-0256-3644-8c8a-2f6b1b6980fd,e663a1b6-bef8-31b0-ca5b-e77b87c6a223,1666666.67,True,True,2026-02-10T12:39:34Z,2026-02-10T13:49:20Z
c27501fd-c90c-af47-c747-f2d81a85e1f7,e663a1b6-bef8-31b0-ca5b-e77b87c6a223,1666666.66,True,True,2026-02-11T09:01:18Z,2026-02-11T20:31:45Z
8d1aa9f9-5566-c377-5f68-fa9288556eda,eca4b543-ee4d-9a37-9e32-d30da02dde73,4350000.0,True,True,2025-12-29T20:11:27Z,2025-12-29T15:39:33Z
9c7187fc-8eba-fdc8-9eb1-534cdd0f0bf3,ea54c733-4b91-d630-7294-240f01882412,216666.67,True,True,2025-12-29T00:37:50Z,2025-12-29T15:21:20Z
7491eecb-c5a9-acb4-1362-ec9f694312b5,ea54c733-4b91-d630-7294-240f01882412,216666.67,True,True,2025-12-30T07:14:35Z,2025-12-30T17:31:08Z
74ee95eb-460f-6c20-3f07-c2d24e363f49,ea54c733-4b91-d630-7294-240f01882412,216666.66,True,True,2025-12-31T19:41:27Z,2025-12-31T00:13:57Z
f35fac28-7d34-c95a-121c-200d870d9e20,e1722f5e-06f8-96e4-e9c1-4d9666294c48,275000.0,True,True,2025-07-04T21:42:50Z,2025-07-04T07:15:49Z
f7acee1f-5752-a6fe-082d-bc8bc690e700,e1722f5e-06f8-96e4-e9c1-4d9666294c48,275000.0,True,True,2025-07-05T12:56:36Z,2025-07-05T00:47:05Z
23162f33-da8c-3c40-50a5-b8138a6145b1,6c30061e-d16b-d8a2-6668-9fb3b23b3388,4450000.0,True,True,2025-07-04T15:44:30Z,2025-07-04T19:01:02Z
f4b52c03-d028-35ec-6a40-f0a96a533083,ae1a1e82-8824-cfe1-eb76-39346927d583,766666.67,True,True,2025-06-07T00:53:23Z,2025-06-07T16:25:19Z
bb0df547-fc81-24d8-c8f9-858f2898ec77,ae1a1e82-8824-cfe1-eb76-39346927d583,766666.67,True,True,2025-06-08T16:53:03Z,2025-06-08T02:53:12Z
3d9c76e4-fb55-8b6d-65f0-8cc80bc4a350,ae1a1e82-8824-cfe1-eb76-39346927d583,766666.66,True,True,2025-06-09T01:40:13Z,2025-06-09T04:33:44Z
995961ba-4493-78e6-1d5f-0b0b66132857,675ef26c-aef9-d807-406e-1892b4a1a06f,50000.0,True,True,2025-06-07T15:42:13Z,2025-06-07T17:52:35Z
b386fda0-4481-9c61-e225-77c44db7db3a,2bb4af66-98c2-0da1-8570-e7ce1fa91f23,83333.33,True,True,2025-06-07T05:18:56Z,2025-06-07T17:48:13Z
da97e5fa-09af-1560-000d-e11091336a06,2bb4af66-98c2-0da1-8570-e7ce1fa91f23,83333.33,True,True,2025-06-08T17:16:28Z,2025-06-08T07:14:22Z
6437f496-c8d2-ca5f-ed64-3e06b8d1b5bc,2bb4af66-98c2-0da1-8570-e7ce1fa91f23,83333.34,True,True,2025-06-09T20:21:56Z,2025-06-09T11:15:29Z
3e3f0615-d598-4c97-22e8-e8d4d6b9a5c6,61c4a950-6054-e1a9-ddf0-21d7b388dbeb,2400000.0,True,True,2025-06-07T06:59:13Z,2025-06-07T04:28:52Z
40503ac3-04c6-bd22-61fa-f9165f916a44,517ad4e1-ac28-b5bf-7900-2e3745149f68,10000000.0,False,True,2026-06-13T21:14:28Z,2026-06-13T11:57:10Z
8c69bd43-fd2f-7d76-73dd-317ff4270b45,61a6e185-f848-e5e7-bdac-5e6f43dc45c1,1250000.0,True,True,2026-07-12T10:42:52Z,2026-07-12T09:12:38Z
